sequenceID,fold
344_chr17,5
344_chr2,5
344_chr3,5
344_chr4,5
345_chr1,6
345_chr11,6
345_chr17,6
345_chr2,6
345_chr3,6
345_chr4,6
346_chr1,6
346_chr11,6
346_chr17,6
346_chr2,6
346_chr3,6
346_chr4,6
347_chr1,4
347_chr11,4
347_chr17,4
347_chr2,4
347_chr3,4
347_chr4,4
348_chr1,6
348_chr11,6
348_chr13,6
348_chr14,6
348_chr17,6
348_chr2,6
348_chr3,6
348_chr4,6
349_chr1,5
349_chr11,5
349_chr17,5
349_chr2,5
349_chr3,5
349_chr4,5
34_chr1,4
34_chr11,4
34_chr17,4
34_chr2,4
34_chr3,4
34_chr4,4
350_chr1,4
350_chr11,4
350_chr17,4
350_chr2,4
350_chr3,4
350_chr4,4
351_chr1,5
351_chr11,5
351_chr17,5
351_chr2,5
351_chr3,5
351_chr4,5
352_chr1,4
352_chr11,4
352_chr17,4
352_chr2,4
352_chr3,4
352_chr4,4
353_chr1,6
353_chr11,6
353_chr17,6
353_chr2,6
353_chr3,6
353_chr4,6
354_chr1,4
354_chr11,4
354_chr17,4
354_chr2,4
354_chr3,4
354_chr4,4
355_chr1,4
355_chr11,4
355_chr17,4
355_chr2,4
355_chr3,4
355_chr4,4
356_chr1,6
356_chr11,6
356_chr17,6
356_chr2,6
356_chr3,6
356_chr4,6
357_chr1,5
357_chr11,5
357_chr13,5
357_chr17,5
357_chr2,5
357_chr3,5
357_chr4,5
357_chrX,5
358_chr1,4
358_chr11,4
358_chr12,4
358_chr17,4
358_chr2,4
358_chr3,4
358_chr4,4
358_chr6,4
358_chrX,4
359_chr1,4
359_chr11,4
359_chr17,4
359_chr2,4
359_chr3,4
359_chr4,4
35_chr1,6
35_chr11,6
35_chr17,6
35_chr2,6
35_chr22,6
35_chr3,6
35_chr4,6
35_chr7,6
360_chr1,5
360_chr11,5
360_chr17,5
360_chr2,5
360_chr3,5
360_chr4,5
360_chr5,5
360_chrX,5
361_chr1,4
361_chr11,4
361_chr17,4
361_chr2,4
361_chr3,4
361_chr4,4
362_chr1,6
362_chr11,6
362_chr17,6
362_chr19,6
362_chr2,6
362_chr3,6
362_chr4,6
362_chr8,6
363_chr1,6
363_chr11,6
363_chr17,6
363_chr2,6
363_chr3,6
363_chr4,6
364_chr1,6
364_chr11,6
364_chr17,6
364_chr2,6
364_chr3,6
365_chr1,4
365_chr11,4
365_chr17,4
365_chr2,4
365_chr3,4
365_chr4,4
365_chrX,4
366_chr1,6
366_chr11,6
366_chr17,6
366_chr2,6
366_chr3,6
366_chr4,6
367_chr1,4
367_chr11,4
367_chr17,4
367_chr2,4
367_chr3,4
367_chr4,4
368_chr11,4
368_chr17,4
368_chr2,4
368_chr9,4
369_chr1,6
369_chr11,6
369_chr16,6
369_chr17,6
369_chr19,6
369_chr2,6
369_chr3,6
369_chr4,6
36_chr1,4
36_chr11,4
36_chr17,4
36_chr2,4
36_chr3,4
36_chr4,4
371_chr1,5
371_chr10,5
371_chr11,5
371_chr14,5
371_chr16,5
371_chr17,5
371_chr2,5
371_chr3,5
371_chr4,5
371_chr9,5
373_chr1,5
373_chr11,5
373_chr13,5
373_chr14,5
373_chr17,5
373_chr2,5
373_chr3,5
373_chr4,5
373_chrX,5
375_chr1,6
375_chr12,6
375_chr14,6
375_chr17,6
375_chr2,6
375_chr3,6
375_chr4,6
375_chr7,6
376_chr1,4
376_chr11,4
376_chr17,4
376_chr2,4
376_chr3,4
376_chr4,4
377_chr1,5
377_chr11,5
377_chr17,5
377_chr2,5
377_chr3,5
377_chr4,5
377_chrX,5
378_chr1,5
378_chr10,5
378_chr11,5
378_chr17,5
378_chr2,5
378_chr3,5
378_chr4,5
378_chr7,5
379_chr1,4
379_chr11,4
379_chr17,4
379_chr2,4
379_chr3,4
379_chr4,4
379_chr5,4
379_chrX,4
37_chr1,4
37_chr11,4
37_chr17,4
37_chr2,4
37_chr3,4
37_chr4,4
380_chr1,5
380_chr11,5
380_chr12,5
380_chr17,5
380_chr19,5
380_chr2,5
380_chr3,5
380_chr4,5
381_chr1,6
381_chr11,6
381_chr12,6
381_chr17,6
381_chr2,6
381_chr3,6
381_chr4,6
382_chr1,6
382_chr11,6
382_chr17,6
382_chr2,6
382_chr3,6
382_chr4,6
383_chr1,4
383_chr11,4
383_chr17,4
383_chr2,4
383_chr3,4
383_chr4,4
383_chrX,4
384_chr1,4
384_chr11,4
384_chr17,4
384_chr2,4
384_chr3,4
384_chr4,4
385_chr1,4
385_chr11,4
385_chr17,4
385_chr2,4
385_chr3,4
385_chr4,4
386_chr1,6
386_chr11,6
386_chr17,6
386_chr2,6
386_chr3,6
386_chr4,6
387_chr1,6
387_chr11,6
387_chr14,6
387_chr17,6
387_chr2,6
387_chr3,6
387_chr4,6
387_chr5,6
388_chr1,4
388_chr11,4
388_chr17,4
388_chr2,4
388_chr3,4
388_chr4,4
389_chr1,5
389_chr11,5
389_chr17,5
389_chr2,5
389_chr3,5
389_chr4,5
38_chr1,4
38_chr17,4
38_chr2,4
38_chr3,4
38_chr4,4
390_chr1,4
390_chr11,4
390_chr17,4
390_chr2,4
390_chr3,4
390_chr4,4
391_chr1,6
391_chr11,6
391_chr17,6
391_chr2,6
391_chr3,6
391_chr4,6
392_chr1,4
392_chr11,4
392_chr17,4
392_chr2,4
392_chr3,4
392_chr4,4
393_chr1,6
393_chr11,6
393_chr17,6
393_chr2,6
393_chr3,6
393_chr4,6
394_chr1,6
394_chr11,6
394_chr17,6
394_chr2,6
394_chr3,6
394_chr4,6
395_chr1,4
395_chr11,4
395_chr17,4
395_chr2,4
395_chr3,4
395_chr4,4
396_chr1,5
396_chr11,5
396_chr17,5
396_chr2,5
396_chr3,5
396_chr4,5
397_chr1,6
397_chr11,6
397_chr17,6
397_chr2,6
397_chr3,6
397_chr4,6
398_chr1,6
398_chr11,6
398_chr17,6
398_chr2,6
398_chr3,6
398_chr4,6
399_chr1,4
399_chr11,4
399_chr17,4
399_chr2,4
399_chr3,4
399_chr4,4
39_chr1,6
39_chr11,6
39_chr17,6
39_chr18,6
39_chr2,6
39_chr20,6
39_chr3,6
39_chr4,6
39_chr7,6
39_chr8,6
400_chr1,4
400_chr11,4
400_chr17,4
400_chr2,4
400_chr3,4
400_chr4,4
401_chr1,6
401_chr11,6
401_chr17,6
401_chr2,6
401_chr3,6
401_chr4,6
402_chr1,6
402_chr11,6
402_chr17,6
402_chr2,6
402_chr3,6
402_chr4,6
403_chr1,4
403_chr11,4
403_chr17,4
403_chr2,4
403_chr3,4
403_chr4,4
405_chr1,5
405_chr11,5
405_chr17,5
405_chr2,5
405_chr3,5
405_chr4,5
406_chr1,4
406_chr11,4
406_chr17,4
406_chr2,4
406_chr3,4
406_chr4,4
407_chr1,4
407_chr11,4
407_chr17,4
407_chr2,4
407_chr3,4
407_chr4,4
408_chr1,4
408_chr11,4
408_chr17,4
408_chr2,4
408_chr3,4
408_chr4,4
409_chr1,6
409_chr11,6
409_chr17,6
409_chr2,6
409_chr3,6
409_chr4,6
40_chr1,5
40_chr11,5
40_chr17,5
40_chr2,5
40_chr3,5
40_chr4,5
410_chr1,4
410_chr11,4
410_chr17,4
410_chr2,4
410_chr3,4
410_chr4,4
411_chr1,4
411_chr11,4
411_chr17,4
411_chr2,4
411_chr3,4
411_chr4,4
412_chr1,4
412_chr11,4
412_chr17,4
412_chr2,4
412_chr3,4
412_chr4,4
413_chr1,6
413_chr11,6
413_chr17,6
413_chr2,6
413_chr3,6
413_chr4,6
414_chr1,4
414_chr11,4
414_chr17,4
414_chr2,4
414_chr3,4
414_chr4,4
415_chr1,5
415_chr11,5
415_chr17,5
415_chr2,5
415_chr3,5
415_chr4,5
416_chr1,6
416_chr11,6
416_chr17,6
416_chr2,6
416_chr3,6
416_chr4,6
417_chr1,5
417_chr11,5
417_chr17,5
417_chr2,5
417_chr3,5
417_chr4,5
418_chr1,6
418_chr11,6
418_chr17,6
418_chr2,6
418_chr3,6
418_chr4,6
419_chr1,5
419_chr11,5
419_chr17,5
419_chr2,5
419_chr3,5
419_chr4,5
41_chr1,4
41_chr11,4
41_chr17,4
41_chr2,4
41_chr3,4
41_chr4,4
420_chr1,5
420_chr11,5
420_chr17,5
420_chr2,5
420_chr3,5
420_chr4,5
421_chr1,6
421_chr11,6
421_chr17,6
421_chr2,6
421_chr3,6
421_chr4,6
421_chr5,6
422_chr1,6
422_chr11,6
422_chr17,6
422_chr2,6
422_chr3,6
422_chr4,6
423_chr1,5
423_chr11,5
423_chr17,5
423_chr2,5
423_chr3,5
423_chr4,5
424_chr1,6
424_chr11,6
424_chr17,6
424_chr2,6
424_chr3,6
424_chr4,6
425_chr1,5
425_chr11,5
425_chr17,5
425_chr2,5
425_chr3,5
425_chr4,5
427_chr1,5
427_chr11,5
427_chr17,5
427_chr2,5
427_chr3,5
427_chr4,5
428_chr1,5
428_chr11,5
428_chr17,5
428_chr2,5
428_chr3,5
428_chr4,5
429_chr1,6
429_chr11,6
429_chr17,6
429_chr2,6
429_chr3,6
429_chr4,6
429_chr5,6
429_chr6,6
42_chr1,4
42_chr11,4
42_chr17,4
42_chr2,4
42_chr3,4
42_chr4,4
430_chr1,6
430_chr11,6
430_chr17,6
430_chr2,6
430_chr3,6
430_chr4,6
431_chr1,4
431_chr11,4
431_chr17,4
431_chr2,4
431_chr3,4
431_chr4,4
432_chr1,6
432_chr11,6
432_chr17,6
432_chr2,6
432_chr3,6
432_chr4,6
433_chr1,6
433_chr11,6
433_chr17,6
433_chr2,6
433_chr3,6
433_chr4,6
434_chr1,6
434_chr11,6
434_chr17,6
434_chr2,6
434_chr3,6
434_chr4,6
435_chr1,5
435_chr11,5
435_chr17,5
435_chr2,5
435_chr3,5
435_chr4,5
436_chr1,6
436_chr11,6
436_chr17,6
436_chr2,6
436_chr3,6
436_chr4,6
437_chr1,5
437_chr11,5
437_chr17,5
437_chr2,5
437_chr3,5
437_chr4,5
438_chr1,4
438_chr11,4
438_chr17,4
438_chr2,4
438_chr3,4
438_chr4,4
439_chr1,4
439_chr11,4
439_chr17,4
439_chr2,4
439_chr3,4
439_chr4,4
43_chr1,6
43_chr11,6
43_chr17,6
43_chr2,6
43_chr3,6
43_chr4,6
440_chr1,4
440_chr11,4
440_chr2,4
440_chr3,4
440_chr4,4
441_chr1,4
441_chr11,4
441_chr17,4
441_chr2,4
441_chr3,4
441_chr4,4
442_chr1,5
442_chr11,5
442_chr17,5
442_chr2,5
442_chr3,5
442_chr4,5
443_chr1,4
443_chr11,4
443_chr17,4
443_chr2,4
443_chr3,4
443_chr4,4
444_chr1,6
444_chr11,6
444_chr17,6
444_chr2,6
444_chr3,6
444_chr4,6
445_chr1,5
445_chr11,5
445_chr17,5
445_chr2,5
445_chr3,5
445_chr4,5
446_chr1,6
446_chr10,6
446_chr11,6
446_chr17,6
446_chr2,6
446_chr3,6
446_chr4,6
446_chr8,6
446_chr9,6
447_chr1,4
447_chr11,4
447_chr17,4
447_chr2,4
447_chr3,4
447_chr4,4
448_chr1,6
448_chr11,6
448_chr17,6
448_chr2,6
448_chr3,6
448_chr4,6
449_chr1,4
449_chr11,4
449_chr17,4
449_chr2,4
449_chr3,4
449_chr4,4
44_chr1,4
44_chr11,4
44_chr17,4
44_chr19,4
44_chr2,4
44_chr3,4
44_chr4,4
44_chr5,4
44_chr7,4
450_chr1,5
450_chr11,5
450_chr17,5
450_chr2,5
450_chr3,5
450_chr4,5
451_chr1,6
451_chr11,6
451_chr17,6
451_chr2,6
451_chr3,6
451_chr4,6
452_chr1,6
452_chr11,6
452_chr17,6
452_chr2,6
452_chr3,6
452_chr4,6
453_chr1,6
453_chr11,6
453_chr17,6
453_chr2,6
453_chr3,6
453_chr4,6
454_chr1,6
454_chr11,6
454_chr17,6
454_chr2,6
454_chr3,6
454_chr4,6
455_chr1,4
455_chr11,4
455_chr17,4
455_chr2,4
455_chr3,4
455_chr4,4
456_chr1,5
456_chr11,5
456_chr17,5
456_chr2,5
456_chr3,5
456_chr4,5
457_chr1,6
457_chr11,6
457_chr17,6
457_chr2,6
457_chr3,6
457_chr4,6
458_chr1,5
458_chr11,5
458_chr17,5
458_chr2,5
458_chr3,5
458_chr4,5
459_chr1,6
459_chr11,6
459_chr17,6
459_chr2,6
459_chr3,6
459_chr4,6
45_chr1,4
45_chr11,4
45_chr17,4
45_chr2,4
45_chr3,4
45_chr4,4
460_chr1,4
460_chr11,4
460_chr17,4
460_chr2,4
460_chr3,4
460_chr4,4
462_chr1,5
462_chr11,5
462_chr17,5
462_chr2,5
462_chr3,5
462_chr4,5
463_chr1,5
463_chr11,5
463_chr17,5
463_chr2,5
463_chr3,5
463_chr4,5
464_chr1,5
464_chr11,5
464_chr17,5
464_chr2,5
464_chr3,5
464_chr4,5
465_chr1,6
465_chr11,6
465_chr17,6
465_chr2,6
465_chr3,6
465_chr4,6
466_chr1,5
466_chr11,5
466_chr17,5
466_chr2,5
466_chr3,5
466_chr4,5
468_chr1,5
468_chr11,5
468_chr17,5
468_chr2,5
468_chr3,5
468_chr4,5
469_chr1,5
469_chr11,5
469_chr17,5
469_chr2,5
469_chr3,5
469_chr4,5
46_chr1,5
46_chr11,5
46_chr17,5
46_chr2,5
46_chr3,5
46_chr4,5
470_chr1,5
470_chr11,5
470_chr17,5
470_chr2,5
470_chr3,5
470_chr4,5
470_chr9,5
471_chr1,6
471_chr11,6
471_chr17,6
471_chr2,6
471_chr3,6
471_chr4,6
472_chr1,6
472_chr11,6
472_chr17,6
472_chr2,6
472_chr3,6
472_chr4,6
473_chr1,5
473_chr11,5
473_chr17,5
473_chr2,5
473_chr3,5
473_chr4,5
474_chr1,4
474_chr11,4
474_chr17,4
474_chr2,4
474_chr3,4
474_chr4,4
475_chr1,5
475_chr11,5
475_chr17,5
475_chr2,5
475_chr3,5
475_chr4,5
476_chr1,5
476_chr11,5
476_chr17,5
476_chr2,5
476_chr3,5
476_chr4,5
477_chr1,4
477_chr11,4
477_chr17,4
477_chr2,4
477_chr3,4
477_chr4,4
478_chr1,5
478_chr11,5
478_chr17,5
478_chr2,5
478_chr3,5
478_chr4,5
479_chr1,4
479_chr11,4
479_chr17,4
479_chr2,4
479_chr3,4
479_chr4,4
479_chr9,4
47_chr1,4
47_chr11,4
47_chr17,4
47_chr2,4
47_chr3,4
47_chr4,4
480_chr1,4
480_chr11,4
480_chr17,4
480_chr2,4
480_chr3,4
480_chr4,4
480_chr9,4
481_chr1,4
481_chr11,4
481_chr17,4
481_chr2,4
481_chr3,4
481_chr4,4
482_chr1,4
482_chr11,4
482_chr17,4
482_chr2,4
482_chr3,4
482_chr4,4
482_chr5,4
482_chr8,4
483_chr1,6
483_chr11,6
483_chr17,6
483_chr2,6
483_chr3,6
483_chr4,6
484_chr1,6
484_chr11,6
484_chr17,6
484_chr2,6
484_chr3,6
484_chr4,6
485_chr1,5
485_chr11,5
485_chr17,5
485_chr2,5
485_chr3,5
485_chr4,5
486_chr1,4
486_chr11,4
486_chr17,4
486_chr2,4
486_chr3,4
486_chr4,4
487_chr1,5
487_chr11,5
487_chr17,5
487_chr2,5
487_chr3,5
487_chr4,5
487_chr6,5
488_chr1,6
488_chr11,6
488_chr17,6
488_chr2,6
488_chr3,6
488_chr4,6
489_chr1,4
489_chr11,4
489_chr17,4
489_chr2,4
489_chr3,4
489_chr4,4
48_chr1,4
48_chr11,4
48_chr17,4
48_chr2,4
48_chr3,4
48_chr4,4
490_chr1,6
490_chr11,6
490_chr17,6
490_chr2,6
490_chr3,6
490_chr4,6
491_chr1,5
491_chr11,5
491_chr17,5
491_chr2,5
491_chr3,5
491_chr4,5
492_chr1,6
492_chr11,6
492_chr17,6
492_chr2,6
492_chr3,6
492_chr4,6
493_chr1,5
493_chr11,5
493_chr17,5
493_chr2,5
493_chr3,5
493_chr4,5
494_chr1,5
494_chr11,5
494_chr17,5
494_chr2,5
494_chr3,5
494_chr4,5
495_chr1,5
495_chr11,5
495_chr2,5
495_chr3,5
495_chr4,5
495_chr8,5
496_chr1,4
496_chr11,4
496_chr17,4
496_chr2,4
496_chr3,4
496_chr4,4
498_chr1,6
498_chr11,6
498_chr17,6
498_chr2,6
498_chr3,6
498_chr4,6
499_chr1,5
499_chr11,5
499_chr17,5
499_chr2,5
499_chr3,5
499_chr4,5
49_chr1,4
49_chr11,4
49_chr17,4
49_chr2,4
49_chr3,4
49_chr4,4
4_chr1,4
4_chr11,4
4_chr17,4
4_chr2,4
4_chr3,4
4_chr4,4
4_chr6,4
501_chr1,3
501_chr11,3
501_chr17,3
501_chr2,3
501_chr3,3
501_chr4,3
503_chr1,5
503_chr10,5
503_chr11,5
503_chr14,5
503_chr17,5
503_chr2,5
503_chr3,5
503_chr4,5
503_chr6,5
503_chr8,5
503_chrX,5
504_chr1,5
504_chr11,5
504_chr16,5
504_chr19,5
504_chr2,5
504_chr3,5
504_chr4,5
504_chr8,5
505_chr1,4
505_chr10,4
505_chr11,4
505_chr13,4
505_chr14,4
505_chr16,4
505_chr17,4
505_chr2,4
505_chr3,4
505_chr4,4
505_chr5,4
505_chr9,4
505_chrX,4
506_chr1,6
506_chr11,6
506_chr17,6
506_chr2,6
506_chr21,6
506_chr3,6
506_chr4,6
506_chr9,6
507_chr1,2
507_chr11,2
507_chr17,2
507_chr2,2
507_chr3,2
507_chr4,2
508_chr1,2
508_chr11,2
508_chr17,2
508_chr2,2
508_chr3,2
508_chr4,2
509_chr1,5
509_chr11,5
509_chr17,5
509_chr2,5
509_chr3,5
509_chr4,5
50_chr1,5
50_chr11,5
50_chr13,5
50_chr14,5
50_chr16,5
50_chr17,5
50_chr2,5
50_chr3,5
50_chr4,5
50_chr6,5
50_chr9,5
510_chr1,4
510_chr11,4
510_chr17,4
510_chr2,4
510_chr3,4
510_chr4,4
511_chr1,4
511_chr11,4
511_chr17,4
511_chr2,4
511_chr3,4
511_chr4,4
512_chr1,3
512_chr11,3
512_chr17,3
512_chr2,3
512_chr3,3
512_chr4,3
513_chr1,6
513_chr10,6
513_chr11,6
513_chr16,6
513_chr17,6
513_chr2,6
513_chr3,6
513_chr4,6
513_chr7,6
515_chr1,4
515_chr11,4
515_chr17,4
515_chr2,4
515_chr3,4
515_chr4,4
516_chr1,6
516_chr11,6
516_chr17,6
516_chr2,6
516_chr3,6
516_chr4,6
519_chr1,4
519_chr11,4
519_chr17,4
519_chr2,4
519_chr3,4
519_chr4,4
51_chr1,6
51_chr11,6
51_chr17,6
51_chr2,6
51_chr3,6
51_chr4,6
520_chr1,1
520_chr11,1
520_chr17,1
520_chr2,1
520_chr3,1
520_chr4,1
521_chr1,6
521_chr11,6
521_chr17,6
521_chr2,6
521_chr3,6
521_chr4,6
522_chr1,6
522_chr11,6
522_chr17,6
522_chr2,6
522_chr21,6
522_chr3,6
522_chr4,6
523_chr1,5
523_chr11,5
523_chr17,5
523_chr2,5
523_chr3,5
523_chr4,5
523_chr9,5
524_chr1,3
524_chr11,3
524_chr17,3
524_chr2,3
524_chr3,3
524_chr4,3
525_chr1,5
525_chr11,5
525_chr17,5
525_chr2,5
525_chr3,5
525_chr4,5
526_chr1,6
526_chr11,6
526_chr17,6
526_chr2,6
526_chr3,6
526_chr4,6
527_chr1,5
527_chr11,5
527_chr17,5
527_chr2,5
527_chr3,5
527_chr4,5
528_chr1,4
528_chr11,4
528_chr17,4
528_chr2,4
528_chr3,4
528_chr4,4
529_chr1,4
529_chr11,4
529_chr17,4
529_chr2,4
529_chr3,4
529_chr4,4
52_chr1,5
52_chr11,5
52_chr17,5
52_chr2,5
52_chr3,5
52_chr4,5
530_chr1,6
530_chr11,6
530_chr17,6
530_chr2,6
530_chr3,6
530_chr4,6
531_chr1,6
531_chr11,6
531_chr17,6
531_chr2,6
531_chr3,6
531_chr4,6
532_chr1,4
532_chr11,4
532_chr17,4
532_chr2,4
532_chr3,4
532_chr4,4
533_chr1,4
533_chr11,4
533_chr17,4
533_chr2,4
533_chr3,4
533_chr4,4
534_chr1,5
534_chr11,5
534_chr17,5
534_chr2,5
534_chr3,5
534_chr4,5
535_chr1,5
535_chr11,5
535_chr17,5
535_chr2,5
535_chr3,5
535_chr4,5
536_chr1,6
536_chr11,6
536_chr17,6
536_chr2,6
536_chr3,6
536_chr4,6
537_chr1,5
537_chr11,5
537_chr17,5
537_chr2,5
537_chr3,5
537_chr4,5
538_chr1,5
538_chr11,5
538_chr17,5
538_chr2,5
538_chr3,5
538_chr4,5
539_chr1,1
539_chr11,1
539_chr17,1
539_chr2,1
539_chr3,1
539_chr4,1
53_chr1,5
53_chr11,5
53_chr17,5
53_chr2,5
53_chr3,5
53_chr4,5
540_chr1,2
540_chr11,2
540_chr17,2
540_chr2,2
540_chr3,2
540_chr4,2
541_chr1,3
541_chr11,3
541_chr17,3
541_chr2,3
541_chr3,3
541_chr4,3
542_chr1,2
542_chr11,2
542_chr17,2
542_chr2,2
542_chr3,2
542_chr4,2
543_chr1,2
543_chr11,2
543_chr17,2
543_chr2,2
543_chr3,2
543_chr4,2
544_chr1,5
544_chr11,5
544_chr17,5
544_chr2,5
544_chr3,5
544_chr4,5
545_chr1,6
545_chr11,6
545_chr17,6
545_chr2,6
545_chr3,6
545_chr4,6
546_chr1,1
546_chr11,1
546_chr17,1
546_chr2,1
546_chr3,1
546_chr4,1
547_chr1,1
547_chr11,1
547_chr17,1
547_chr2,1
547_chr3,1
547_chr4,1
548_chr1,2
548_chr11,2
548_chr17,2
548_chr2,2
548_chr3,2
548_chr4,2
54_chr1,5
54_chr11,5
54_chr17,5
54_chr2,5
54_chr3,5
54_chr4,5
550_chr1,2
550_chr11,2
550_chr17,2
550_chr2,2
550_chr3,2
550_chr4,2
551_chr1,4
551_chr11,4
551_chr17,4
551_chr2,4
551_chr3,4
551_chr4,4
552_chr1,2
552_chr11,2
552_chr17,2
552_chr2,2
552_chr3,2
552_chr4,2
553_chr1,1
553_chr11,1
553_chr17,1
553_chr2,1
553_chr3,1
553_chr4,1
554_chr1,6
554_chr11,6
554_chr17,6
554_chr2,6
554_chr3,6
554_chr4,6
555_chr1,2
555_chr11,2
555_chr17,2
555_chr2,2
555_chr3,2
555_chr4,2
556_chr1,4
556_chr11,4
556_chr17,4
556_chr2,4
556_chr3,4
556_chr4,4
557_chr1,1
557_chr11,1
557_chr17,1
557_chr2,1
557_chr3,1
557_chr4,1
558_chr1,3
558_chr11,3
558_chr17,3
558_chr2,3
558_chr3,3
558_chr4,3
559_chr1,3
559_chr11,3
559_chr17,3
559_chr2,3
559_chr3,3
559_chr4,3
55_chr1,5
55_chr11,5
55_chr17,5
55_chr2,5
55_chr3,5
55_chr4,5
560_chr1,3
560_chr11,3
560_chr17,3
560_chr2,3
560_chr3,3
560_chr4,3
561_chr1,5
561_chr11,5
561_chr17,5
561_chr2,5
561_chr3,5
561_chr4,5
563_chr1,2
563_chr11,2
563_chr17,2
563_chr2,2
563_chr3,2
563_chr4,2
564_chr1,5
564_chr11,5
564_chr17,5
564_chr2,5
564_chr3,5
564_chr4,5
565_chr1,3
565_chr11,3
565_chr17,3
565_chr2,3
565_chr3,3
565_chr4,3
566_chr1,4
566_chr11,4
566_chr17,4
566_chr2,4
566_chr3,4
566_chr4,4
567_chr1,4
567_chr11,4
567_chr17,4
567_chr2,4
567_chr3,4
567_chr4,4
568_chr1,4
568_chr11,4
568_chr17,4
568_chr2,4
568_chr3,4
568_chr4,4
569_chr1,4
569_chr11,4
569_chr17,4
569_chr2,4
569_chr3,4
569_chr4,4
56_chr1,4
56_chr11,4
56_chr17,4
56_chr2,4
56_chr3,4
56_chr4,4
570_chr1,6
570_chr11,6
570_chr17,6
570_chr2,6
570_chr3,6
570_chr4,6
571_chr1,4
571_chr11,4
571_chr17,4
571_chr2,4
571_chr3,4
571_chr4,4
572_chr1,4
572_chr11,4
572_chr17,4
572_chr2,4
572_chr3,4
572_chr4,4
573_chr1,4
573_chr11,4
573_chr17,4
573_chr2,4
573_chr3,4
573_chr4,4
574_chr1,6
574_chr11,6
574_chr17,6
574_chr2,6
574_chr3,6
574_chr4,6
575_chr1,5
575_chr11,5
575_chr17,5
575_chr2,5
575_chr3,5
575_chr4,5
576_chr1,4
576_chr11,4
576_chr17,4
576_chr2,4
576_chr3,4
576_chr4,4
577_chr1,6
577_chr11,6
577_chr17,6
577_chr2,6
577_chr3,6
577_chr4,6
578_chr1,4
578_chr11,4
578_chr17,4
578_chr2,4
578_chr3,4
578_chr4,4
579_chr1,4
579_chr11,4
579_chr17,4
579_chr2,4
579_chr3,4
579_chr4,4
57_chr1,6
57_chr11,6
57_chr12,6
57_chr13,6
57_chr14,6
57_chr16,6
57_chr17,6
57_chr19,6
57_chr2,6
57_chr3,6
57_chr4,6
57_chr5,6
57_chr7,6
57_chr8,6
580_chr1,5
580_chr11,5
580_chr17,5
580_chr2,5
580_chr3,5
580_chr4,5
581_chr1,6
581_chr11,6
581_chr17,6
581_chr2,6
581_chr3,6
581_chr4,6
582_chr1,5
582_chr11,5
582_chr17,5
582_chr2,5
582_chr3,5
582_chr4,5
583_chr1,3
583_chr11,3
583_chr17,3
583_chr2,3
583_chr3,3
583_chr4,3
584_chr1,2
584_chr11,2
584_chr17,2
584_chr2,2
584_chr3,2
584_chr4,2
585_chr1,2
585_chr11,2
585_chr17,2
585_chr2,2
585_chr3,2
585_chr4,2
586_chr1,5
586_chr11,5
586_chr17,5
586_chr2,5
586_chr3,5
586_chr4,5
586_chr6,5
587_chr1,5
587_chr11,5
587_chr17,5
587_chr2,5
587_chr3,5
587_chr4,5
588_chr1,5
588_chr11,5
588_chr16,5
588_chr2,5
588_chr3,5
588_chr4,5
589_chr1,5
589_chr11,5
589_chr17,5
589_chr2,5
589_chr3,5
589_chr4,5
58_chr1,6
58_chr11,6
58_chr17,6
58_chr2,6
58_chr3,6
58_chr4,6
590_chr1,2
590_chr11,2
590_chr17,2
590_chr2,2
590_chr3,2
590_chr4,2
591_chr1,3
591_chr11,3
591_chr17,3
591_chr2,3
591_chr3,3
591_chr4,3
592_chr1,4
592_chr11,4
592_chr17,4
592_chr2,4
592_chr3,4
592_chr4,4
593_chr1,2
593_chr11,2
593_chr17,2
593_chr2,2
593_chr3,2
593_chr4,2
594_chr1,3
594_chr11,3
594_chr17,3
594_chr2,3
594_chr3,3
594_chr4,3
596_chr1,6
596_chr11,6
596_chr17,6
596_chr2,6
596_chr3,6
596_chr4,6
597_chr1,4
597_chr11,4
597_chr17,4
597_chr2,4
597_chr3,4
597_chr4,4
598_chr1,2
598_chr11,2
598_chr17,2
598_chr2,2
598_chr3,2
598_chr4,2
599_chr1,3
599_chr11,3
599_chr17,3
599_chr2,3
599_chr3,3
599_chr4,3
5_chr1,4
5_chr11,4
5_chr17,4
5_chr2,4
5_chr3,4
5_chr4,4
601_chr1,4
601_chr11,4
601_chr17,4
601_chr2,4
601_chr3,4
601_chr4,4
602_chr1,5
602_chr11,5
602_chr17,5
602_chr2,5
602_chr3,5
602_chr4,5
603_chr1,5
603_chr11,5
603_chr17,5
603_chr2,5
603_chr3,5
603_chr4,5
60_chr1,6
60_chr11,6
60_chr17,6
60_chr2,6
60_chr3,6
60_chr4,6
61_chr1,5
61_chr11,5
61_chr17,5
61_chr2,5
61_chr3,5
61_chr4,5
62_chr1,5
62_chr11,5
62_chr17,5
62_chr2,5
62_chr3,5
62_chr4,5
63_chr1,5
63_chr11,5
63_chr17,5
63_chr2,5
63_chr3,5
63_chr4,5
64_chr1,4
64_chr11,4
64_chr17,4
64_chr19,4
64_chr2,4
64_chr3,4
64_chr4,4
64_chrX,4
65_chr1,4
65_chr11,4
65_chr17,4
65_chr2,4
65_chr3,4
65_chr4,4
66_chr1,6
66_chr11,6
66_chr17,6
66_chr2,6
66_chr21,6
66_chr3,6
