sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr4:75452279-190000000,0,0,1,2,239,1.7984126109327,5.45978420059397,114547721,3032865,0,0,0.693147180559945,1.09861228866811,5.48063892334199,1.02905233175171,1.86559591175573,18.5565020801536,14.9250186050155,-Inf,-Inf,0,0.693147180559945,5.47646355193151,0.58690439299953,1.69740926527499,18.5565020714236,14.9250182752943,,,-Inf,-0.366512920581664,1.70045955540144,-0.532893346355505,0.529103127048612,2.92082024361678,2.70303888375325
H3K4me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr5:100000-17500000,0,0,1,2,163,1.64602247126437,4.10235493238859,17400000,443089,0,0,0.693147180559945,1.09861228866811,5.0998664278242,0.973057558198036,1.62970218460463,16.671980821656,13.0015281886639,-Inf,-Inf,0,0.693147180559945,5.09375020080676,0.498361754205656,1.41156118257411,16.6719807641848,13.0015259317835,,,-Inf,-0.366512920581664,1.62801433742922,-0.6964290516009,0.344696313555999,2.81372951179059,2.56506672994108
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr11:96437584-134946516,0,0,1,3,681,2.99295890626102,14.471943066643,38508932,1402750,0,0,0.693147180559945,1.38629436111989,6.52502965784346,1.38453253658335,2.73902825893704,17.4664007983182,14.1539458664984,-Inf,-Inf,0,1.09861228866811,6.52356230614951,1.09626249882676,2.67221181405008,17.4664007723502,14.1539451536132,,,-Inf,0.0940478276166991,1.87542059270887,0.0919066660775842,0.982906524257892,2.86027907958597,2.64999339467175
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr1:103913906-120697156,0,0,1,3,785,3.6185904994563,17.5887550644772,16783250,692725,0,0,0.693147180559945,1.38629436111989,6.66695679242921,1.53008957184746,2.92255683146923,16.6358919827883,13.4483898175924,-Inf,-Inf,0,1.09861228866811,6.66568371778241,1.28608458522445,2.86725978105873,16.6358919232051,13.4483883740192,,,-Inf,0.0940478276166991,1.89697253168255,0.251602397543906,1.05335679355975,2.8115625252982,2.59885927537544
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr1:30028082-91800000,0,0,1,3,721,3.55390153176076,17.0326076417763,61771918,2546797,0,0,0.693147180559945,1.38629436111989,6.58202513889283,1.51598434504519,2.89218165469862,17.9389594340505,14.7503474418255,-Inf,-Inf,0,1.09861228866811,6.58063913728495,1.26804602303483,2.83512960343296,17.9389594178619,14.7503470491755,,,-Inf,0.0940478276166991,1.88413187394607,0.237477151125155,1.04208765163143,2.88697485148472,2.69126661126669
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr2:110251337-149690582,0,0,1,2,851,2.4289090219653,11.4026698280707,39439245,1251833,0,0,0.693147180559945,1.09861228866811,6.74758652682932,1.23224214118518,2.51791175815078,17.4902719698689,14.0401202339922,-Inf,-Inf,0,0.693147180559945,6.74641212857337,0.887442194384578,2.43384752342578,17.4902719445135,14.0401194351639,,,-Inf,-0.366512920581664,1.90901082706118,-0.119411892841618,0.889473348160108,2.86164483748101,2.64191890533954
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr3:60000-66170270,0,0,1,3,656,3.37276096437059,15.8673382293747,66110270,2647270,0,0,0.693147180559945,1.38629436111989,6.48768401848461,1.47539460923328,2.82537910280351,18.0068346785299,14.7890398560216,-Inf,-Inf,0,1.09861228866811,6.48616078894409,1.21573168620115,2.76426279705433,18.0068346634037,14.7890394782741,,,-Inf,0.0940478276166991,1.86967079773266,0.195346106401457,1.01677397991481,2.89075138934945,2.69388633061606
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr3:93504854-194041961,0,0,1,3,698,2.98175256823334,14.3151218476515,100537107,3656798,0,0,0.693147180559945,1.38629436111989,6.54965074223381,1.3817220661507,2.72884069635178,18.4260374511442,15.1120987325365,-Inf,-Inf,0,1.09861228866811,6.54821910276237,1.09251123779373,2.66131645040009,18.4260374411976,15.1120984590732,,,-Inf,0.0940478276166991,1.8791931199696,0.0884789342447558,0.97882090653339,2.9137647426611,2.7154956454687
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr4:1478646-8799203,0,0,1,3,500,3.45008105257564,15.1076468403781,7320557,310674,0,0,0.693147180559945,1.38629436111989,6.21660610108486,1.49292231007422,2.77929411826278,15.8061971125404,12.6465026286742,-Inf,-Inf,0,1.09861228866811,6.21460809842219,1.23839772426749,2.71520102890703,15.8061969759388,12.6464994098712,,,-Inf,0.0940478276166991,1.82690266560073,0.213818386212334,0.998865994441119,2.76040207680426,2.5373804503853
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr4:75452279-190000000,0,0,1,2,670,2.59232876400919,12.7002309348633,114547721,3716923,0,0,0.693147180559945,1.09861228866811,6.50876913697168,1.27880067298026,2.61741268925137,18.5565020801536,15.1284070024736,-Inf,-Inf,0,0.693147180559945,6.50727771238501,0.952556608413283,2.54162017714672,18.5565020714236,15.1284067334339,,,-Inf,-0.366512920581664,1.87292119862241,-0.048605742342235,0.932801742699418,2.92082024361678,2.71657421712865
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr5:100000-17500000,0,0,1,2,519,2.14671568965517,8.89800776677501,17400000,518291,0,0,0.693147180559945,1.09861228866811,6.25382881157547,1.14635927070751,2.29233350121064,16.671980821656,13.1582940689825,-Inf,-Inf,0,0.693147180559945,6.25190388316589,0.763939087983285,2.18582740525097,16.6719807641848,13.1582921395663,,,-Inf,-0.366512920581664,1.8328860386672,-0.269267220764614,0.781994432040273,2.81372951179059,2.57705214084675
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr11:96437584-134946516,0,0,0,2,900,2.22233535326298,16.7861726884603,38508932,852818,0,0,0,1.09861228866811,6.80350525760834,1.17010636166726,2.87842134016568,17.4664007983182,13.6563026116953,-Inf,-Inf,-Inf,0.693147180559945,6.80239476332431,0.798558603890294,2.82055549325578,17.4664007723502,13.6563014391128,,,,-0.366512920581664,1.91727472126149,-0.22494692154641,1.03693384897537,2.86027907958597,2.61420105899726
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr1:103913906-120697156,0,0,0,2,995,2.68338480330091,20.7012714006814,16783250,407568,0,0,0,1.09861228866811,6.9037472575846,1.30383211294487,3.07737084872324,16.6358919827883,12.9179655224825,-Inf,-Inf,-Inf,0.693147180559945,6.90274273715859,0.987078983932779,3.03019511870794,16.6358919232051,12.9179630689073,,,,-0.366512920581664,1.93191883076068,-0.0130052185024218,1.10862701306115,2.8115625252982,2.55861882871993
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr1:30028082-91800000,0,0,0,2,1023,2.6332672558427,20.0101161911043,61771918,1495748,0,0,0,1.09861228866811,6.93147180559945,1.2901323139363,3.04500404511788,17.9389594340505,14.2181376426911,-Inf,-Inf,-Inf,0.693147180559945,6.93049476595163,0.968225377772075,2.99623795523067,17.9389594178619,14.2181369741295,,,,-0.366512920581664,1.93593120545154,-0.0322903905289201,1.09735748681033,2.88697485148472,2.65451840131442
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr2:110251337-149690582,0,0,0,1,1557,1.72403711075098,13.5570019005044,39439245,733733,0,0,0,0.693147180559945,7.35115822643069,1.00211501181817,2.67807210813857,17.4902719698689,13.5059018440945,-Inf,-Inf,-Inf,0,7.350516171834,0.544668697967466,2.60690315928345,17.4902719445135,13.5059004812019,,,,-Inf,1.99477053821932,-0.607577562798821,0.958162987841569,2.86164483748101,2.60312666263756
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr3:60000-66170270,0,0,0,2,961,2.5734888996823,18.9709895285449,66110270,1602837,0,0,0,1.09861228866811,6.86901445066571,1.27354240138576,2.9942806969535,18.0068346785299,14.2872863659732,-Inf,-Inf,-Inf,0.693147180559945,6.86797440897029,0.94526252678577,2.94291094539856,18.0068346634037,14.2872857420796,,,,-0.366512920581664,1.92686921690282,-0.0562925839468622,1.07939920899009,2.89075138934945,2.65937003282858
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr3:93504854-194041961,0,0,0,1,1140,2.07559409880374,16.5366863691305,100537107,2062129,0,0,0,0.693147180559945,7.03966034986208,1.12349808546022,2.86429505057505,18.4260374511442,14.5392499871586,-Inf,-Inf,-Inf,0,7.03878354138854,0.730247425379509,2.80558132908521,18.4260374411976,14.539249502223,,,,-Inf,1.95143536282322,-0.314371863390465,1.03161076494758,2.9137647426611,2.67685185469502
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr4:1478646-8799203,0,0,0,2,742,2.76589486291822,17.6705433910982,7320557,206034,0,0,0,1.09861228866811,6.61069604471776,1.32598551240453,2.92694706217016,15.8061971125404,12.2358013362525,-Inf,-Inf,-Inf,0.693147180559945,6.60934924316738,1.01736422200613,2.87189903804316,15.8061969759388,12.2357964826964,,,,-0.366512920581664,1.88848519866415,0.0172151866845169,1.05497349668337,2.76040207680426,2.50436579348413
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr4:75452279-190000000,0,0,0,1,875,1.76194549518798,14.285614735325,114547721,2078228,0,0,0,0.693147180559945,6.77536609093639,1.01593532097196,2.72691217274309,18.5565020801536,14.5470266466869,-Inf,-Inf,-Inf,0,6.77422388635761,0.566418593544041,2.65925306838125,18.5565020714236,14.5470261655079,,,,-Inf,1.91312480468461,-0.568421909556622,0.97804528200109,2.92082024361678,2.67738658547726
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr5:100000-17500000,0,0,0,1,650,1.51224304597701,10.4489291126374,17400000,310738,0,0,0,0.693147180559945,6.47850964220857,0.921175997897329,2.43789619834572,16.671980821656,12.6467086105163,-Inf,-Inf,-Inf,0,6.47697236288968,0.413594009533088,2.34649949590008,16.6719807641848,12.6467053923763,,,,-Inf,1.86825317323007,-0.882870439613581,0.852924641421749,2.81372951179059,2.53739673796188
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr11:96437584-134946516,0,0,1,3,356,2.33123089469217,7.93419284444213,38508932,1113677,0,0,0.693147180559945,1.38629436111989,5.87773578177964,1.20334187373874,2.18988580815053,17.4664007983182,13.9231786092128,-Inf,-Inf,0,1.09861228866811,5.87493073085203,0.8463964090701,2.07118162787718,17.4664007723502,13.9231777112868,,,-Inf,0.0940478276166991,1.77069426946744,-0.166767460479139,0.728119279136389,2.86027907958597,2.63355491271029
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr1:103913906-120697156,0,0,1,3,379,2.63613102349068,9.48060242553588,16783250,531098,0,0,0.693147180559945,1.38629436111989,5.94017125272043,1.29092021072943,2.34952616059345,16.6358919827883,13.1827037235241,-Inf,-Inf,0,1.09861228866811,5.93753620508243,0.969312320826339,2.24924786124536,16.6358919232051,13.1827018406342,,,-Inf,0.0940478276166991,1.78129426704026,-0.0311684065086093,0.810595876440064,2.8115625252982,2.57890550356143
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr1:30028082-91800000,0,0,1,3,351,2.58212765872026,9.21120154365077,61771918,1923333,0,0,0.693147180559945,1.38629436111989,5.8636311755981,1.27595694195385,2.32348530827409,17.9389594340505,14.4695706964366,-Inf,-Inf,0,1.09861228866811,5.86078622346587,0.948613732999403,2.22042030252351,17.9389594178619,14.4695701765059,,,-Inf,0.0940478276166991,1.76828376241616,-0.0527535885198943,0.797696503425424,2.88697485148472,2.67204783574512
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr2:110251337-149690582,0,0,1,2,489,2.04419848807958,6.35520702166671,39439245,1036922,0,0,0.693147180559945,1.09861228866811,6.19440539110467,1.11323764420723,1.99540850072277,17.4902719698689,13.8517682318029,-Inf,-Inf,0,0.693147180559945,6.19236248947487,0.715005775297839,1.84927448029756,17.4902719445135,13.8517672674107,,,-Inf,-0.366512920581664,1.82331667615579,-0.335464658981116,0.614793389358236,2.86164483748101,2.62841282502816
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr3:60000-66170270,0,0,1,3,374,2.57920896405354,8.82611008078306,66110270,2073563,0,0,0.693147180559945,1.38629436111989,5.92692602597041,1.27514181623582,2.2850431366944,18.0068346785299,14.5447794238783,-Inf,-Inf,0,1.09861228866811,5.92425579741453,0.94748274884117,2.1777143830994,18.0068346634037,14.5447789416167,,,-Inf,0.0940478276166991,1.77905507532048,-0.0539465492190946,0.77827587867526,2.89075138934945,2.67723209359287
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr3:93504854-194041961,0,0,1,3,407,2.33501832313516,7.84262568695385,100537107,2897945,0,0,0.693147180559945,1.38629436111989,6.01126717440416,1.20447817354594,2.1795838559579,18.4260374511442,14.8795127681488,-Inf,-Inf,0,1.09861228866811,6.00881318544259,0.848019738257163,2.05957368734304,18.4260374411976,14.8795124230767,,,-Inf,0.0940478276166991,1.79322725574264,-0.164851367214467,0.72249901349309,2.9137647426611,2.69998526160174
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr4:1478646-8799203,0,0,1,3,328,2.48211017276418,8.37774830975805,7320557,230053,0,0,0.693147180559945,1.38629436111989,5.79605775076537,1.24763848150144,2.23833968193638,15.8061971125404,12.3460693429569,-Inf,-Inf,0,1.09861228866811,5.79301360838414,0.909109074501608,2.12557918026862,15.8061969759388,12.3460649961419,,,-Inf,0.0940478276166991,1.75665264121999,-0.0952901980521928,0.754044320660426,2.76040207680426,2.51333738850846
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr4:75452279-190000000,0,0,1,3,343,2.15686067643371,6.94930400933324,114547721,3091048,0,0,0.693147180559945,1.38629436111989,5.8406416573734,1.14957807696874,2.07308437883805,18.5565020801536,14.9440210734635,-Inf,-Inf,0,1.09861228866811,5.83773044716594,0.768653773959624,1.93864151202012,18.5565020714236,14.9440207499487,,,-Inf,0.0940478276166991,1.76434209924639,-0.263114639781131,0.661987476248594,2.92082024361678,2.70431126999922
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0014/problems/chr5:100000-17500000,0,0,1,2,243,1.91072908045977,5.18188449878809,17400000,440827,0,0,0.693147180559945,1.09861228866811,5.4971682252932,1.06840359291604,1.82162316006533,16.671980821656,12.9964100556746,-Inf,-Inf,0,0.693147180559945,5.49306144334055,0.647484886741145,1.64516879296602,16.6719807641848,12.9964077872136,,,-Inf,-0.366512920581664,1.7034857400508,-0.434659826621164,0.497842988659109,2.81372951179059,2.56467299521652
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr11:96437584-134946516,0,0,0,0,175,0.673818011883581,3.66437743225815,38508932,331725,0,0,0,0,5.17048399503815,0.515107251631494,1.53995437035763,17.4664007983182,12.7120646059453,-Inf,-Inf,-Inf,-Inf,5.16478597392351,-0.39479521657181,1.2986584524941,17.4664007723502,12.7120615914046,,,,,1.64186366394411,,0.261331772010632,2.86027907958597,2.54255127436149
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr1:103913906-120697156,0,0,0,0,252,0.805665291287444,4.52290833208079,16783250,166834,0,0,0,0,5.53338948872752,0.590929106305744,1.70890459329458,16.6358919827883,12.0247605790294,-Inf,-Inf,-Inf,-Inf,5.52942908751142,-0.216086894080065,1.50915522322882,16.6358919232051,12.0247545850653,,,,,1.71008457105669,,0.411550039458243,2.8115625252982,2.48696740705719
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr1:30028082-91800000,0,0,0,0,242,0.784009717813845,4.25074815517512,61771918,606307,0,0,0,0,5.49306144334055,0.578863481348052,1.65837057219819,17.9389594340505,13.3151433867608,-Inf,-Inf,-Inf,-Inf,5.48893772615669,-0.243333863537827,1.44709500395551,17.9389594178619,13.3151417374327,,,,,1.70273474429601,,0.369558101303021,2.88697485148472,2.58890186415349
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr2:110251337-149690582,0,0,0,0,233,0.550009463923561,3.00358087531866,39439245,283990,0,0,0,0,5.4553211153577,0.438261036669652,1.38718917948017,17.4902719698689,12.5566978265004,-Inf,-Inf,-Inf,-Inf,5.4510384535657,-0.597819793769913,1.09980520197024,17.4902719445135,12.5566943052558,,,,,1.695806132463,,0.095133075004235,2.86164483748101,2.53025393414219
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr3:60000-66170270,0,0,0,0,191,0.788876917308007,4.20943377165815,66110270,653764,0,0,0,0,5.25749537202778,0.581588002443734,1.65047116879537,18.0068346785299,13.3905032386487,-Inf,-Inf,-Inf,-Inf,5.25227342804663,-0.237144968647466,1.43732814260569,18.0068346634037,13.3905017090459,,,,,1.65866101678505,,0.362785933572388,2.89075138934945,2.59454562793661
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr3:93504854-194041961,0,0,0,0,243,0.649928836722943,3.62364406669455,100537107,831293,0,0,0,0,5.4971682252932,0.500732157723573,1.53118315321152,18.4260374511442,13.6307388018822,-Inf,-Inf,-Inf,-Inf,5.49306144334055,-0.430892404050746,1.28748016776525,18.4260374411976,13.6307375989376,,,,,1.7034857400508,,0.252686949759643,2.9137647426611,2.61232736008705
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr4:1478646-8799203,0,0,0,0,148,0.855228229218077,4.11844516103284,7320557,80674,0,0,0,0,5.00394630594546,0.61800772311017,1.63285071344569,15.8061971125404,11.2981840169202,-Inf,-Inf,-Inf,-Inf,4.99721227376411,-0.156386910908135,1.4154757040338,15.8061969759388,11.2981716214296,,,,,1.60888021170078,,0.347465661193475,2.76040207680426,2.4246409092134
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr4:75452279-190000000,0,0,0,0,199,0.561051782077794,3.14770565094272,114547721,827742,0,0,0,0,5.29831736654804,0.445359813358373,1.4225553261673,18.5565020801536,13.6264579987141,-Inf,-Inf,-Inf,-Inf,5.29330482472449,-0.577942074550142,1.14667382267095,18.5565020714236,13.6264567906089,,,,,1.66644278137904,,0.136865423399137,2.92082024361678,2.61201325524539
H3K4me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr5:100000-17500000,0,0,0,0,168,0.52506867816092,2.60121737563438,17400000,122684,0,0,0,0,5.12989871492307,0.422039443904955,1.28127194819733,16.671980821656,11.7173753738372,-Inf,-Inf,-Inf,-Inf,5.12396397940326,-0.644226209401512,0.955979556843839,16.6719807641848,11.7173672228483,,,,,1.63392835422899,,-0.0450187502139396,2.81372951179059,2.46107211922488
