sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr2:16329724-21153113,0,0,6,11,216,8.12891288676903,14.6387863492795,4823389,240320,0,0,1.94591014905531,2.484906649788,5.37989735354046,2.21144661706497,2.74975413295527,15.3889875583156,12.3897308086678,-Inf,-Inf,1.79175946922805,2.39789527279837,5.37527840768417,2.09542719835433,2.68367460545742,15.3889873509925,12.3897266475579,,,0.583198080782659,0.874591382923689,1.68181036945077,0.739757445882234,0.987186976833443,2.73365214653015,2.51686763305368
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr3:60000-66170270,0,0,6,11,288,10.7870775145828,19.7160968268929,66110270,4047315,0,0,1.94591014905531,2.484906649788,5.66642668811243,2.4670038055003,3.03091102256563,18.0068346785299,15.21356450334,-Inf,-Inf,1.79175946922805,2.39789527279837,5.66296048013595,2.37834889129339,2.98143539991308,18.0068346634037,15.2135642562626,,,0.583198080782659,0.874591382923689,1.73394680849809,0.86640650377821,1.09240486237097,2.89075138934945,2.72218741519365
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr4:75452279-190000000,0,0,6,10,260,7.37099615451974,13.277378790822,114547721,5342404,0,0,1.94591014905531,2.39789527279837,5.56452040732269,2.12477289229659,2.65867638199691,18.5565020801536,15.49118648408,-Inf,-Inf,1.79175946922805,2.30258509299405,5.56068163101553,1.99755286050301,2.58606174435706,18.5565020714236,15.4911862968984,,,0.583198080782659,0.834032445247956,1.71572069625467,0.691922861638811,0.950136156459471,2.92082024361678,2.74027123618957
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr5:91686128-138787073,0,0,6,11,258,8.004580672426,14.2757558689303,47100945,2334791,0,0,1.94591014905531,2.484906649788,5.55682806169954,2.19773341146106,2.72626698788772,17.6678036437106,14.6634333658882,-Inf,-Inf,1.79175946922805,2.39789527279837,5.55295958492162,2.08001396186938,2.65856270467827,17.6678036224796,14.6634329375845,,,0.583198080782659,0.874591382923689,1.71433104417097,0.732374606127902,0.97778564017207,2.87174397880267,2.68535683941219
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr1:149509645-205922707,0,0,6,13,740,11.0055521361347,18.6339983872694,56413062,3709992,0,0,1.94591014905531,2.63905732961526,6.60800062529609,2.48536922079676,2.97726267513064,17.8482113031252,15.1265405477894,-Inf,-Inf,1.79175946922805,2.56494935746154,6.60665018619822,2.39839988510877,2.92498778248049,17.8482112853988,15.1265402782471,,,0.583198080782659,0.941938734748111,1.88807674570966,0.874801800462914,1.07329030374535,2.88190329510357,2.71645083531023
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr2:162200000-234003741,0,0,6,13,306,8.9033546873275,15.0826132180349,71803741,4029235,0,0,1.94591014905531,2.63905732961526,5.7268477475872,2.29287355704718,2.7777387641063,18.0894471496521,15.2090873377869,-Inf,-Inf,1.79175946922805,2.56494935746154,5.72358510195238,2.18642813687778,2.71354263788739,18.0894471357252,15.2090870896008,,,0.583198080782659,0.941938734748111,1.74459537513147,0.782269224592908,0.998255027641796,2.89532873706761,2.72189308406233
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr2:16329724-21153113,0,0,6,10,222,7.89503666405509,13.7482573687719,4823389,241750,0,0,1.94591014905531,2.39789527279837,5.40717177146012,2.18549344298171,2.69112493131618,15.3889875583156,12.3956635498116,-Inf,-Inf,1.79175946922805,2.30258509299405,5.40267738187228,2.06623429165567,2.6209120792642,15.3889873509925,12.3956594133155,,,0.583198080782659,0.834032445247956,1.68689464215417,0.725727767779694,0.963522379049216,2.73365214653015,2.51734636401687
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr3:60000-66170270,0,0,6,13,257,10.4168995830754,17.9677329754384,66110270,4154339,0,0,1.94591014905531,2.63905732961526,5.55295958492162,2.43509467726928,2.94273927103002,18.0068346785299,15.2396641288892,-Inf,-Inf,1.79175946922805,2.56494935746154,5.54907608489522,2.34342944723956,2.88857753676803,18.0068346634037,15.239663888177,,,0.583198080782659,0.941938734748111,1.71363144271043,0.851615432205037,1.0607641791429,2.89075138934945,2.72390149543373
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,0,0,6,9,226,7.31584351643277,12.6101848431323,114547721,5500508,0,0,1.94591014905531,2.30258509299405,5.4249500174814,2.11816255265094,2.6108183979916,18.5565020801536,15.5203511913752,-Inf,-Inf,1.79175946922805,2.19722457733622,5.42053499927229,1.99004234107526,2.53450480832557,18.5565020714236,15.5203510095738,,,0.583198080782659,0.787195008176644,1.69019451893303,0.688155915432291,0.929998276078031,2.92082024361678,2.74215213109557
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr5:91686128-138787073,0,0,6,11,286,7.96660610524906,13.7547576241173,47100945,2409344,0,0,1.94591014905531,2.484906649788,5.65948221575962,2.19350724385543,2.69156558156512,17.6678036437106,14.6948654842944,-Inf,-Inf,1.79175946922805,2.39789527279837,5.65599181081985,2.07525856838888,2.62138477329197,17.6678036224796,14.6948650692438,,,0.583198080782659,0.874591382923689,1.73271548071837,0.73008575719107,0.963702717569658,2.87174397880267,2.68749811774256
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr1:149509645-205922707,0,0,2,13,781,11.5377651190074,23.1480529030438,56413062,3849204,0,0,1.09861228866811,2.63905732961526,6.66185474054531,2.52874529914682,3.18420375171544,17.8482113031252,15.1633771914348,-Inf,-Inf,0.693147180559945,2.56494935746154,6.66057514983969,2.44562557846051,3.1419106691351,17.8482112853988,15.1633769316408,,,-0.366512920581664,0.941938734748111,1.89620583965838,0.894300950511214,1.14483110821827,2.88190329510357,2.71888310815527
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr2:162200000-234003741,0,0,0,8,303,8.53080991977841,17.7611550456119,71803741,3895819,0,0,0,2.19722457733622,5.71702770140622,2.25452970039059,2.93178851127827,18.0894471496521,15.1754147414452,-Inf,-Inf,-Inf,2.07944154167984,5.71373280550937,2.14368430655987,2.87701377180128,18.0894471357252,15.1754144847598,,,,0.732099368086445,1.74287254134131,0.762525987292248,1.05675287141971,2.89532873706761,2.71967665023053
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr2:16329724-21153113,0,0,0,7,283,7.61377301312417,17.2983250555024,4823389,232952,0,0,0,2.07944154167984,5.64897423816121,2.15336243535881,2.90680952863679,15.3889875583156,12.3585919954621,-Inf,-Inf,-Inf,1.94591014905531,5.64544689764324,2.02995884573817,2.85060967921559,15.3889873509925,12.3585877027415,,,,0.665729810578276,1.73084936145537,0.708015519812811,1.04753289393418,2.73365214653015,2.51435118196873
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr3:60000-66170270,0,0,1,13,339,10.7142399660446,22.2674393464572,66110270,4230744,0,0,0.693147180559945,2.63905732961526,5.82894561761021,2.46080519286366,3.1470549302819,18.0068346785299,15.2578886584461,-Inf,-Inf,0,2.56494935746154,5.82600010738045,2.37157369463604,3.10312549246061,18.0068346634037,15.2578884220811,,,-Inf,0.941938734748111,1.76233067696849,0.863553740968025,1.13240982694967,2.89075138934945,2.72509664289265
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,0,0,0,7,264,6.47079493619956,14.1276390128361,114547721,4981414,0,0,0,2.07944154167984,5.57972982598622,2.01100141064474,2.71652346888452,18.5565020801536,15.4212245451879,-Inf,-Inf,-Inf,1.94591014905531,5.57594910314632,1.86729896591137,2.6481330923486,18.5565020714236,15.4212243444417,,,,0.665729810578276,1.71846254557336,0.624492983454582,0.973854898272648,2.92082024361678,2.73574476475243
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr5:91686128-138787073,0,0,0,7,268,7.32526232753929,15.6213487460929,47100945,2263565,0,0,0,2.07944154167984,5.59471137960184,2.11929454618558,2.8106879381258,17.6678036437106,14.6324520038161,-Inf,-Inf,-Inf,1.94591014905531,5.59098698051086,1.99132896689522,2.74863848806492,17.6678036224796,14.6324515620352,,,,0.665729810578276,1.72115583339055,0.688802238402559,1.01110569382924,2.87174397880267,2.68324177187776
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr1:149509645-205922707,0,0,7,14,1069,10.7359011818929,16.4323849047455,56413062,5010916,0,0,2.07944154167984,2.70805020110221,6.97541392745595,2.46265262072113,2.85832967775339,17.8482113031252,15.4271294902445,-Inf,-Inf,1.94591014905531,2.63905732961526,6.97447891102505,2.37359337581783,2.79925407700786,17.8482112853988,15.4271292906802,,,0.665729810578276,0.970421781277365,1.94225761681987,0.864404999216157,1.02935298062147,2.88190329510357,2.73612760179978
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr2:162200000-234003741,0,0,7,14,483,9.09653086181122,13.3126298302455,71803741,5689644,0,0,2.07944154167984,2.70805020110221,6.18208490671663,2.31219188581619,2.66114235238217,18.0894471496521,15.554158413998,-Inf,-Inf,1.94591014905531,2.63905732961526,6.18001665365257,2.20789311686168,2.58871319592879,18.0894471357252,15.5541582382401,,,0.665729810578276,0.970421781277365,1.82132096623176,0.792038720024741,0.95116091669904,2.89532873706761,2.74432801369664
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr2:16329724-21153113,0,0,7,13,195,8.366150853684,12.3810136948884,4823389,355093,0,0,2.07944154167984,2.63905732961526,5.27811465923052,2.23710221715353,2.5938368137801,15.3889875583156,12.7801378221396,-Inf,-Inf,1.94591014905531,2.56494935746154,5.27299955856375,2.12419390461503,2.51616414555929,15.3889873509925,12.7801350059799,,,0.665729810578276,0.941938734748111,1.66259937683199,0.753392391404446,0.922735577393456,2.73365214653015,2.54789201274179
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr3:60000-66170270,0,0,7,14,226,10.4177666646952,15.8723222812824,66110270,5743071,0,0,2.07944154167984,2.70805020110221,5.4249500174814,2.43517062159102,2.82567454453994,18.0068346785299,15.5635048167694,-Inf,-Inf,1.94591014905531,2.63905732961526,5.42053499927229,2.34351268174977,2.76457685535669,18.0068346634037,15.5635046426466,,,0.665729810578276,0.970421781277365,1.69019451893303,0.851650949823107,1.01688758722572,2.89075138934945,2.7449287274921
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr4:75452279-190000000,0,0,7,12,254,7.84795590127891,11.2937698112973,114547721,8134700,0,0,2.07944154167984,2.56494935746154,5.54126354515843,2.18018646073489,2.50909261464736,18.5565020801536,15.9116495431964,-Inf,-Inf,1.94591014905531,2.484906649788,5.53733426701854,2.06025310314418,2.42425122953925,18.5565020714236,15.9116494202663,,,0.665729810578276,0.910235093365326,1.71151320571678,0.7228288408581,0.885522705385745,2.92082024361678,2.76705150889733
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr5:91686128-138787073,0,0,7,13,210,8.25094997563212,11.9343872545028,47100945,3468126,0,0,2.07944154167984,2.63905732961526,5.35185813347607,2.22472624631938,2.55988944339131,17.6678036437106,15.0591252367426,-Inf,-Inf,1.94591014905531,2.56494935746154,5.34710753071747,2.11032834227897,2.47942391825523,17.6678036224796,15.0591249484025,,,0.665729810578276,0.941938734748111,1.67655576624081,0.746843547836102,0.908026242167033,2.87174397880267,2.71198411632788
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr1:149509645-205922707,0,4,8,13,543,10.1698389993438,11.8441775209373,56413062,3900321,0,1.6094379124341,2.19722457733622,2.63905732961526,6.29894924685594,2.41321719931061,2.55289059744422,17.8482113031252,15.1765696717942,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,6.29710931993394,2.31942637899551,2.47183639838583,17.8482112853988,15.1765694154051,,0.326634259978281,0.732099368086445,0.941938734748111,1.84009068999335,0.841319904673822,0.904961355522572,2.88190329510357,2.71975275271198
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr2:162200000-234003741,0,4,8,13,211,9.36964451476142,10.0911613843187,71803741,4730413,0,1.6094379124341,2.19722457733622,2.63905732961526,5.35658627467201,2.33888274149585,2.4061485194426,18.0894471496521,15.369523283065,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,5.35185813347607,2.23747515687124,2.31165993025102,18.0894471357252,15.369523071667,,0.326634259978281,0.732099368086445,0.941938734748111,1.67744381527656,0.805348068030928,0.837965850999709,2.89532873706761,2.73238652724909
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr2:16329724-21153113,0,4,8,13,129,8.86981186879184,9.36088895877844,4823389,303918,0,1.6094379124341,2.19722457733622,2.63905732961526,4.86753445045558,2.28948079235105,2.33803803998204,15.3889875583156,12.6245164975165,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,4.85981240436167,2.18265358626475,2.2365402602082,15.3889873509925,12.6245132071607,,0.326634259978281,0.732099368086445,0.941938734748111,1.58099983724182,0.780541377969162,0.804930145163215,2.73365214653015,2.5356404165694
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr3:60000-66170270,0,4,8,13,196,10.0428308642515,11.5747634677681,66110270,4538141,0,1.6094379124341,2.19722457733622,2.63905732961526,5.28320372873799,2.40178142684261,2.53169190608867,18.0068346785299,15.3280282351501,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,5.27811465923052,2.30685903311152,2.44882716501345,18.0068346634037,15.3280280147956,,0.326634259978281,0.732099368086445,0.941938734748111,1.66356896183731,0.835886873341821,0.895609201781529,2.89075138934945,2.72968304891444
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr4:75452279-190000000,0,4,8,13,186,8.76325579624583,9.05066912622554,114547721,7221805,0,1.6094379124341,2.19722457733622,2.63905732961526,5.23110861685459,2.27862593047859,2.30763921201269,18.5565020801536,15.7926156180937,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,5.2257466737132,2.17056750213562,2.20283869157817,18.5565020714236,15.7926154796242,,0.326634259978281,0.732099368086445,0.941938734748111,1.65359769170101,0.774988655083008,0.78974684297781,2.92082024361678,2.75954245607199
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr5:91686128-138787073,0,3,8,13,147,8.93103656412838,9.45161280867091,47100945,2992590,0,1.38629436111989,2.19722457733622,2.63905732961526,4.99721227376411,2.29566485973182,2.34675630226026,17.6678036437106,14.9116501253086,-Inf,1.09861228866811,2.07944154167984,2.56494935746154,4.99043258677874,2.18953246476216,2.24618539452782,17.6678036224796,14.91164979115,,0.0940478276166991,0.732099368086445,0.941938734748111,1.60752259674322,0.78368803462697,0.809233397223023,2.87174397880267,2.70214277263191
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr1:149509645-205922707,0,3,7,11,297,10.7224171947979,17.4389329140721,56413062,3388287,0,1.38629436111989,2.07944154167984,2.484906649788,5.6970934865054,2.46150300817315,2.9144643484536,17.8482113031252,15.0358353370445,-Inf,1.09861228866811,1.94591014905531,2.39789527279837,5.6937321388027,2.37233661481418,2.85870523048917,17.8482112853988,15.0358350419101,,0.0940478276166991,0.665729810578276,0.874591382923689,1.73936594503815,0.863875382877315,1.05036880571248,2.88190329510357,2.71043635476586
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr2:162200000-234003741,0,3,6,11,297,9.7260752472493,14.9860377928053,71803741,4062658,0,1.38629436111989,1.94591014905531,2.484906649788,5.6970934865054,2.37267771594255,2.77171570331997,18.0894471496521,15.2173482433158,-Inf,1.09861228866811,1.79175946922805,2.39789527279837,5.6937321388027,2.27481044866247,2.70711895381304,18.0894471357252,15.2173479971715,,0.0940478276166991,0.583198080782659,0.874591382923689,1.73936594503815,0.821896729662428,0.995884952708086,2.89532873706761,2.7224360926501
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr2:16329724-21153113,0,1,4,9,310,7.64339409489884,12.7169749421269,4823389,226234,0,0.693147180559945,1.6094379124341,2.30258509299405,5.73979291217923,2.15679534073421,2.61863411271957,15.3889875583156,12.3293295610218,-Inf,0,1.38629436111989,2.19722457733622,5.73657229747919,2.03384175778618,2.54293771061337,15.3889873509925,12.3293251408295,,-Inf,0.326634259978281,0.787195008176644,1.74686187124209,0.709926496068035,0.933319991689878,2.73365214653015,2.51198058257449
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr3:60000-66170270,0,3,6,11,277,10.391862035959,17.3087671746471,66110270,3842777,0,1.38629436111989,1.94591014905531,2.484906649788,5.62762111369064,2.43289924398876,2.90738002570672,18.0068346785299,15.1617061005091,-Inf,1.09861228866811,1.79175946922805,2.39789527279837,5.62401750618734,2.3410230032947,2.8512131462386,18.0068346634037,15.1617058402807,,0.0940478276166991,0.583198080782659,0.874591382923689,1.72704626726798,0.850588014729058,1.04774456905764,2.89075138934945,2.71877289633001
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr4:75452279-190000000,0,2,6,11,307,8.64537271762919,12.6483214620559,114547721,6026360,0,1.09861228866811,1.94591014905531,2.484906649788,5.73009978297357,2.26647828922216,2.61361654425681,18.5565020801536,15.6116539039474,-Inf,0.693147180559945,1.79175946922805,2.39789527279837,5.7268477475872,2.15702423187034,2.53752451562277,18.5565020714236,15.6116537380098,,-0.366512920581664,0.583198080782659,0.874591382923689,1.74516524803776,0.768729601405271,0.931189005650405,2.92082024361678,2.74801766985192
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr5:91686128-138787073,0,4,7,11,315,10.5998852252327,16.4678718508626,47100945,2815463,0,1.6094379124341,2.07944154167984,2.484906649788,5.75574221358691,2.45099520368688,2.86036329937375,17.6678036437106,14.8506376372338,-Inf,1.38629436111989,1.94591014905531,2.39789527279837,5.75257263882563,2.36084317325117,2.8014113221712,17.6678036224796,14.8506372820525,,0.326634259978281,0.665729810578276,0.874591382923689,1.74964717019675,0.859018832030703,1.03012333382641,2.87174397880267,2.69804277894424
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr1:149509645-205922707,0,4,8,16,377,14.3829505655977,24.5401825568384,56413062,5043043,0,1.6094379124341,2.19722457733622,2.83321334405622,5.93489419561959,2.73325978999488,3.24025299845819,17.8482113031252,15.4335204259861,-Inf,1.38629436111989,2.07944154167984,2.77258872223978,5.93224518744801,2.66604351661367,3.20031187840906,17.8482112853988,15.4335202276931,,0.326634259978281,0.732099368086445,1.01978144053823,1.78040275643701,0.980595544434131,1.1632482670594,2.88190329510357,2.73654178213649
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr2:162200000-234003741,0,0,4,9,250,8.03872844173955,12.9968116526894,71803741,4273461,0,0,1.6094379124341,2.30258509299405,5.52545293913178,2.20151850541106,2.63882956458516,18.0894471496521,15.2679348295398,-Inf,-Inf,1.38629436111989,2.19722457733622,5.52146091786225,2.08427091667072,2.56470406989557,18.0894471357252,15.2679345955374,,,0.326634259978281,0.787195008176644,1.708642484306,0.734419113844515,0.941843099606429,2.89532873706761,2.72575485111283
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr2:16329724-21153113,0,1,5,12,259,9.92062987248178,18.1032910578609,4823389,317547,0,0.693147180559945,1.79175946922805,2.56494935746154,5.56068163101553,2.39065364928349,2.94986062690378,15.3889875583156,12.6683842669905,-Inf,0,1.6094379124341,2.484906649788,5.55682806169954,2.2946164144909,2.89609374814452,15.3889873509925,12.6683811178554,,-Inf,0.475884995327111,0.910235093365326,1.71502745296964,0.830565689887739,1.06336284559639,2.73365214653015,2.53910921330873
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr3:60000-66170270,0,1,5,12,273,9.7206244960125,16.0694632843095,66110270,4454618,0,0.693147180559945,1.79175946922805,2.56494935746154,5.61312810638807,2.37216940917093,2.83729109426807,18.0068346785299,15.3094520933443,-Inf,0,1.6094379124341,2.484906649788,5.60947179518496,2.27424986496945,2.77692078057995,18.0068346634037,15.3094518688582,,-Inf,0.475884995327111,0.910235093365326,1.72445656094585,0.821650268346372,1.02134268093899,2.89075138934945,2.72847040686396
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr4:75452279-190000000,0,0,4,8,250,6.82593806471278,10.8480824818826,114547721,6045070,0,0,1.6094379124341,2.19722457733622,5.52545293913178,2.0574436097156,2.47216603861265,18.5565020801536,15.6147537872061,-Inf,-Inf,1.38629436111989,2.07944154167984,5.52146091786225,1.92072977700544,2.38398833458752,18.5565020714236,15.614753621782,,,0.326634259978281,0.732099368086445,1.708642484306,0.652705206013283,0.868774855981197,2.92082024361678,2.7482162123065
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr5:91686128-138787073,0,0,4,9,252,8.16217424087776,13.8833078651987,47100945,2792398,0,0,1.6094379124341,2.30258509299405,5.53338948872752,2.21508351306125,2.70024030746808,17.6678036437106,14.8424116409634,-Inf,-Inf,1.38629436111989,2.19722457733622,5.52942908751142,2.09951058457219,2.63068724550359,17.6678036224796,14.8424112828484,,,0.326634259978281,0.787195008176644,1.71008457105669,0.741704262602225,0.967245122131552,2.87174397880267,2.69748870990706
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr1:149509645-205922707,0,0,6,15,1409,10.4103641103544,13.7869130451093,56413062,4111132,0,0,1.94591014905531,2.77258872223978,7.25134498337221,2.43452207487704,2.69374253587831,17.8482113031252,15.2292092175824,-Inf,-Inf,1.79175946922805,2.70805020110221,7.25063551189868,2.34280185899449,2.62371981214917,17.8482112853988,15.2292089743405,,,0.583198080782659,0.996228892951395,1.98108912183856,0.851347588725787,0.964593086474003,2.88190329510357,2.7232152269069
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr2:162200000-234003741,0,0,5,12,500,8.86597337595544,10.8186873094116,71803741,4671569,0,0,1.79175946922805,2.56494935746154,6.21660610108486,2.28909180424268,2.46968194907733,18.0894471496521,15.3570057615832,-Inf,-Inf,1.6094379124341,2.484906649788,6.21460809842219,2.18222073338078,2.38127494530159,18.0894471357252,15.3570055475224,,,0.475884995327111,0.910235093365326,1.82690266560073,0.780343043330549,0.867636035555207,2.89532873706761,2.73157175738087
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr2:16329724-21153113,0,0,6,13,141,9.06944411906234,10.4257898943322,4823389,319047,0,0,1.94591014905531,2.63905732961526,4.95582705760126,2.30950550352481,2.43587307174988,15.3889875583156,12.6730968406669,-Inf,-Inf,1.79175946922805,2.56494935746154,4.94875989037817,2.20491097438364,2.34428253405502,15.3889873509925,12.6730937063374,,,0.583198080782659,0.941938734748111,1.59913701799709,0.79068713365455,0.851979399457412,2.73365214653015,2.53948114024424
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr3:60000-66170270,0,1,6,15,235,10.1421579128326,12.7831189316447,66110270,4744599,0,0.693147180559945,1.94591014905531,2.77258872223978,5.46383180502561,2.41073592425287,2.62344457753996,18.0068346785299,15.3725176872104,-Inf,0,1.79175946922805,2.70805020110221,5.45958551414416,2.31670078743822,2.54812546703407,18.0068346634037,15.3725174764445,,-Inf,0.583198080782659,0.996228892951395,1.69737287371485,0.84014409919073,0.93535797787675,2.89075138934945,2.73258133570901
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr4:75452279-190000000,0,0,5,10,269,7.66482255024524,9.11888201765864,114547721,6655431,0,0,1.79175946922805,2.39789527279837,5.59842195899838,2.15927144404792,2.3144031851934,18.5565020801536,15.7109439213034,-Inf,-Inf,1.6094379124341,2.30258509299405,5.59471137960184,2.03664136140286,2.21034721078895,18.5565020714236,15.7109437710501,,,0.475884995327111,0.834032445247956,1.72182175501809,0.711302059595092,0.793149612143616,2.92082024361678,2.75435752500483
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr5:91686128-138787073,0,0,5,11,204,8.44180599773529,10.366960233961,47100945,2933403,0,0,1.79175946922805,2.484906649788,5.32300997913841,2.24514727517877,2.43071092232254,17.6678036437106,14.8916740813992,-Inf,-Inf,1.6094379124341,2.39789527279837,5.31811999384422,2.13319626649157,2.33862384850464,17.6678036224796,14.8916737404983,,,0.475884995327111,0.874591382923689,1.67111985628275,0.757621449551314,0.849562657441963,2.87174397880267,2.70080224739674
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr1:149509645-205922707,0,0,7,13,1391,10.1610847501949,12.6095975862829,56413062,5681652,0,0,2.07944154167984,2.63905732961526,7.23849684089437,2.41243315206782,2.61077524872315,17.8482113031252,15.5527527694857,-Inf,-Inf,1.94591014905531,2.56494935746154,7.23777819192344,2.31856520320264,2.53445823719822,17.8482112853988,15.5527525934805,,,0.665729810578276,0.941938734748111,1.97931427973187,0.84094854746564,0.929979901066444,2.88190329510357,2.74423763861773
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr2:162200000-234003741,0,0,7,13,485,9.0150119615634,10.4019377963688,71803741,6627102,0,0,2.07944154167984,2.63905732961526,6.18620862390049,2.30408516348186,2.43378332309274,18.0894471496521,15.7066783134273,-Inf,-Inf,1.94591014905531,2.56494935746154,6.18414889093748,2.19889118350558,2.34199211536461,18.0894471357252,15.7066781625318,,,0.665729810578276,0.941938734748111,1.8219893877963,0.787953225812336,0.851001898545014,2.89532873706761,2.75408598258487
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr2:16329724-21153113,0,0,7,13,166,9.12898938899599,10.0277117154912,4823389,447849,0,0,2.07944154167984,2.63905732961526,5.11799381241676,2.31540154911758,2.40041135167833,15.3889875583156,13.0122136339033,-Inf,-Inf,1.94591014905531,2.56494935746154,5.11198778835654,2.21145499724203,2.30535243192621,15.3889873509925,13.0122114010104,,,0.665729810578276,0.941938734748111,1.63158832825324,0.793650668692121,0.835233563644159,2.73365214653015,2.56588825509843
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr3:60000-66170270,0,0,7,13,232,10.0861281008231,11.9844089479921,66110270,6634709,0,0,2.07944154167984,2.63905732961526,5.4510384535657,2.40569460611965,2.56374932601883,18.0068346785299,15.7078255171821,-Inf,-Inf,1.94591014905531,2.56494935746154,5.44673737166631,2.31116102442883,2.48360655069131,18.0068346634037,15.7078253664596,,,0.665729810578276,0.941938734748111,1.69501678201357,0.837750006246468,0.909711758084165,2.89075138934945,2.75415901916349
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr4:75452279-190000000,0,0,7,13,286,8.12034641876463,9.19900096050508,114547721,9733569,0,0,2.07944154167984,2.63905732961526,5.65948221575962,2.21050778787851,2.32228977044477,18.5565020801536,16.0910912933433,-Inf,-Inf,1.94591014905531,2.56494935746154,5.65599181081985,2.09437281567301,2.21909488690909,18.5565020714236,16.0910911906061,,,0.665729810578276,0.941938734748111,1.73271548071837,0.73925413655957,0.797099404148931,2.92082024361678,2.77826577664174
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr5:91686128-138787073,0,0,7,13,256,8.67275828542294,9.97526604950308,47100945,4201944,0,0,2.07944154167984,2.63905732961526,5.54907608489522,2.26931351030377,2.39564420008,17.6678036437106,15.2510580712962,-Inf,-Inf,1.94591014905531,2.56494935746154,5.54517744447956,2.16018688153682,2.30010863404963,17.6678036224796,15.2510578333111,,,0.665729810578276,0.941938734748111,1.71292862109817,0.770194737183509,0.832956354015189,2.87174397880267,2.72464886676647
