sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,9.14289011596263,9.14716748837247,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,9.14716748837247,9.16419304570214,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,9.16419304570214,9.23500161577227,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,9.23500161577227,9.59370787310921,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,9.59370787310921,10.2423434253507,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.2423434253507,10.5721178062156,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.5721178062156,10.6947335259188,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.6947335259188,10.7464268271449,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.7464268271449,10.7646958721268,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.7646958721268,10.7667993885171,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.7667993885171,10.7712535073182,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.7712535073182,10.7943399307446,5,0,3,2,5,2
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.7943399307446,10.9569841945096,5,0,3,2,5,2
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,10.9569841945096,11.2419442917234,5,1,3,2,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.2419442917234,11.3544908619907,5,1,3,2,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.3544908619907,11.38706291575,5,1,3,2,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.38706291575,11.3996248442718,5,1,3,2,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.3996248442718,11.399653836943,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.399653836943,11.4321759233761,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.4321759233761,11.4951119310084,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.4951119310084,11.8735154886843,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,11.8735154886843,12.9536017082218,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,12.9536017082218,Inf,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,-Inf,2.07939143748592,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,2.07939143748592,6.30217773929166,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,6.30217773929166,8.03217361896611,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,8.03217361896611,8.80434553959107,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,8.80434553959107,9.08756063462094,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.08756063462094,9.17161664962411,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.17161664962411,9.19350534684791,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.19350534684791,9.20050880040992,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.20050880040992,9.20453973947925,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.20453973947925,9.20849311718128,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.20849311718128,9.20954676413612,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.20954676413612,9.24827594052507,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.24827594052507,9.43982662721527,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.43982662721527,9.66201423683472,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.66201423683472,9.75331227988227,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.75331227988227,9.77725713071808,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.77725713071808,9.79927988105783,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.79927988105783,9.93315896843337,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.93315896843337,10.293711571604,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,10.293711571604,11.5357302841481,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,11.5357302841481,Inf,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,-Inf,2.03947299645385,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,2.03947299645385,6.25083860860503,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,6.25083860860503,7.72797774984244,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,7.72797774984244,8.30261152237641,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,8.30261152237641,8.80587241865307,7,4,4,0,7,4
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,8.80587241865307,9.29852995779353,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,9.29852995779353,9.9342284277091,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,9.9342284277091,10.3440329424483,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.3440329424483,10.578513517686,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.578513517686,10.7016120207863,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.7016120207863,10.7730883995853,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.7730883995853,10.798880544797,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.798880544797,10.8036865905915,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.8036865905915,10.8053211151398,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.8053211151398,10.8168669154854,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.8168669154854,10.8430656774993,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.8430656774993,10.9543044523543,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.9543044523543,11.1024992886557,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.1024992886557,11.1559732638234,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.1559732638234,11.1616709262478,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.1616709262478,11.1657226826997,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.1657226826997,11.1675040689479,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.1675040689479,11.1678846821021,7,0,4,1,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.1678846821021,11.1844532845626,7,0,4,1,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.1844532845626,11.2277399121048,7,0,4,1,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.2277399121048,11.5637053456378,7,0,4,1,7,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,11.5637053456378,12.3433900428496,7,1,4,2,7,3
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,12.3433900428496,13.564154876107,7,1,4,4,7,5
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,13.564154876107,Inf,7,0,4,4,7,4
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,-Inf,2.04388618996984,7,7,2,0,7,7
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,2.04388618996984,6.25074897628994,7,7,2,0,7,7
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,6.25074897628994,8.01796890955415,7,7,2,0,7,7
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,8.01796890955415,8.81146987755976,7,5,2,0,7,5
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,8.81146987755976,9.30186745338563,7,3,2,0,7,3
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,9.30186745338563,9.79666036502878,7,2,2,0,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,9.79666036502878,9.94248920995487,7,2,2,0,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,9.94248920995487,10.0086175445053,7,2,2,0,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.0086175445053,10.0206574078366,7,2,2,0,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.0206574078366,10.0247158504105,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.0247158504105,10.0293929944826,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.0293929944826,10.0473745216854,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.0473745216854,10.0973746673386,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.0973746673386,10.4092111736646,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.4092111736646,10.9209272733344,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.9209272733344,11.0395810325869,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,11.0395810325869,11.0653409946087,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,11.0653409946087,11.076738324218,7,0,2,0,7,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,11.076738324218,11.1099278413718,7,0,2,2,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,11.1099278413718,11.1697813790813,7,0,2,2,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,11.1697813790813,11.5452376617718,7,0,2,2,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,11.5452376617718,12.9426294180955,7,0,2,2,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,12.9426294180955,Inf,7,0,2,2,7,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,-Inf,2.01292849528859,4,4,2,0,4,4
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,2.01292849528859,6.25872278395324,4,4,2,0,4,4
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,6.25872278395324,7.75283432490785,4,4,2,0,4,4
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,7.75283432490785,8.33914047342893,4,4,2,0,4,4
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,8.33914047342893,8.86731377403689,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,8.86731377403689,9.23247390840216,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.23247390840216,9.46579220387902,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.46579220387902,9.60891728332671,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.60891728332671,9.68890535481765,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.68890535481765,9.72314227094475,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.72314227094475,9.74121492487986,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.74121492487986,9.74646937906768,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.74646937906768,9.74699610395855,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.74699610395855,9.74839077372142,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.74839077372142,9.74882008933324,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.74882008933324,9.76023360706081,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.76023360706081,9.83769037427194,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.83769037427194,9.9554300833157,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.9554300833157,10.081130419492,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.081130419492,10.1659320915412,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.1659320915412,10.2332035066109,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.2332035066109,10.3437635197065,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.3437635197065,10.4541538794671,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.4541538794671,10.5365043563039,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.5365043563039,10.6544108392234,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.6544108392234,10.7873605844819,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.7873605844819,10.8790536811628,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,10.8790536811628,11.0065218173478,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.0065218173478,11.1330424758681,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.1330424758681,11.184856039831,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.184856039831,11.2014313018054,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.2014313018054,11.2165398479465,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.2165398479465,11.2212063000162,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.2212063000162,11.2698492060651,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.2698492060651,11.462500419109,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.462500419109,11.6752694390192,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.6752694390192,11.8252893582351,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.8252893582351,11.8815119681602,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.8815119681602,11.9068011165039,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.9068011165039,11.9489463264127,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,11.9489463264127,13.0723281086182,4,0,2,2,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,13.0723281086182,Inf,4,0,2,2,4,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,-Inf,2.10924067635767,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,2.10924067635767,6.28102764464533,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,6.28102764464533,7.76472115239183,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,7.76472115239183,8.63919703358758,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,8.63919703358758,9.17664435364175,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.17664435364175,9.45008101150824,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.45008101150824,9.45666447055395,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.45666447055395,9.45844086238777,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.45844086238777,9.45975078910781,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.45975078910781,9.47032825504406,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.47032825504406,9.493503146362,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.493503146362,9.54663252235804,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.54663252235804,9.67988165041591,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.67988165041591,9.94184411588338,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.94184411588338,10.381276308957,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.381276308957,10.6034519120405,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.6034519120405,10.7056332623977,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.7056332623977,10.7197852334179,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.7197852334179,10.721245414332,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.721245414332,10.7450108082766,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.7450108082766,10.7824104776925,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.7824104776925,10.9396654210258,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,10.9396654210258,11.6833220885384,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,11.6833220885384,14.3940902136632,2,1,1,1,2,2
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,14.3940902136632,Inf,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,-Inf,2.08778547536644,5,5,3,0,5,5
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,2.08778547536644,6.31356090773068,5,5,3,0,5,5
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,6.31356090773068,7.76888969797351,5,5,3,0,5,5
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,7.76888969797351,8.33679099171956,5,5,3,0,5,5
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.33679099171956,8.70720851090763,5,1,3,0,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.70720851090763,8.7506493652639,5,1,3,0,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.7506493652639,8.75314283219753,5,1,3,0,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.75314283219753,8.75409820825327,5,1,3,0,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.75409820825327,8.75432151185492,5,1,3,0,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.75432151185492,8.75462917438244,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.75462917438244,8.75637832997436,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.75637832997436,8.76244066017123,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.76244066017123,8.77832909438998,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.77832909438998,8.81305461658778,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.81305461658778,8.93947114790536,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.93947114790536,9.3316850790358,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,9.3316850790358,9.97835986484961,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,9.97835986484961,10.3222749527569,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.3222749527569,10.4463804632116,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.4463804632116,10.5055606439155,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.5055606439155,10.523459839933,5,0,3,0,5,0
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.523459839933,10.5248840987334,5,0,3,1,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.5248840987334,10.5280350548113,5,0,3,1,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.5280350548113,10.5323895028111,5,0,3,1,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.5323895028111,10.546176046545,5,0,3,1,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.546176046545,10.7255223615784,5,0,3,1,5,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,10.7255223615784,11.9186161403294,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,11.9186161403294,Inf,5,0,3,3,5,3
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:68270000-75427379,-Inf,1.9991282975443,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:68270000-75427379,1.9991282975443,6.11411613190277,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:68270000-75427379,6.11411613190277,7.58397318310709,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:68270000-75427379,7.58397318310709,8.23873244535038,2,1,1,0,2,1
