sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr4:75452279-190000000,0,3,9,15,324,10.3705164941693,8.64884094349834,114547721,8286865,0,1.38629436111989,2.30258509299405,2.77258872223978,5.78382518232974,2.43102373277902,2.26683779865514,18.5565020801536,15.9301824097958,-Inf,1.09861228866811,2.19722457733622,2.70805020110221,5.78074351579233,2.33896682757483,2.15742531699437,18.5565020714236,15.9301822891229,,0.0940478276166991,0.787195008176644,0.996228892951395,1.75453231036162,0.849709305190583,0.768915527846475,2.92082024361678,2.76821556699038
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr5:100000-17500000,0,4,10,19,231,12.529307183908,10.4449192236592,17400000,1412632,0,1.6094379124341,2.39789527279837,2.99573227355399,5.44673737166631,2.60485823495205,2.43754589559537,16.671980821656,14.1609658968621,-Inf,1.38629436111989,2.30258509299405,2.94443897916644,5.44241771052179,2.52807047479413,2.34611566148501,16.6719807641848,14.1609651889639,,0.326634259978281,0.834032445247956,1.07991829952208,1.69422339421838,0.927456353583588,0.852761050586764,2.81372951179059,2.650489249005
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr6:62178589-95680543,0,2,7,13,122,8.26440144356953,8.3802752368235,33501954,1972247,0,1.09861228866811,2.07944154167984,2.63905732961526,4.81218435537242,2.22617925361041,2.23860910553257,17.3271143533015,14.4946845668866,-Inf,0.693147180559945,1.94591014905531,2.56494935746154,4.80402104473326,2.11195730802974,2.1258807584443,17.3271143234525,14.4946840598508,,-0.366512920581664,0.665729810578276,0.941938734748111,1.56945328487701,0.74761515163864,0.754186191067549,2.85227257650154,2.67378196564424
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr7:62500000-74715724,0,0,6,15,220,9.30199462594276,10.8820797247565,12215724,779091,0,0,1.94591014905531,2.77258872223978,5.39816270151775,2.33233752949142,2.47503135961955,16.3182346141668,13.565884418008,-Inf,-Inf,1.79175946922805,2.70805020110221,5.39362754635236,2.23022885307036,2.38711737433321,16.3182345323051,13.5658831344617,,,0.583198080782659,0.996228892951395,1.68521817271399,0.802104204901704,0.870086518470025,2.7922831655167,2.60755804789602
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr8:48135599-86500000,0,3,9,15,617,10.2524608164741,8.8561878676434,38364401,2739047,0,1.38629436111989,2.30258509299405,2.77258872223978,6.42648845745769,2.42058684397263,2.28809946785579,17.4626405563487,14.8231209727357,-Inf,1.09861228866811,2.19722457733622,2.70805020110221,6.42486902390539,2.32751775642592,2.18111640878153,17.4626405302829,14.8231206076453,,0.0940478276166991,0.787195008176644,0.996228892951395,1.86017624518912,0.84480235910923,0.779836859835283,2.86006377209732,2.69618816501925
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr4:68270000-75427379,0,4,7,15,438,9.54040704006313,8.81927417865355,7157379,403370,0,1.6094379124341,2.07944154167984,2.77258872223978,6.08449941307517,2.35521616096935,2.28434720707397,15.7836545501834,12.9076120129741,-Inf,1.38629436111989,1.94591014905531,2.70805020110221,6.08221891037645,2.25553615122328,2.17693957396281,15.7836544104675,12.9076095338637,,0.326634259978281,0.665729810578276,0.996228892951395,1.80536958176371,0.813387705768583,0.7779200253044,2.75897487355331,2.55781702379909
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr4:75452279-190000000,0,4,8,15,300,10.5490923210947,9.26063807982771,114547721,6904964,0,1.6094379124341,2.19722457733622,2.77258872223978,5.70711026474888,2.44660684696148,2.32831502882519,18.5565020801536,15.747751276022,-Inf,1.38629436111989,2.07944154167984,2.70805020110221,5.7037824746562,2.35603982030558,2.22577295339293,18.5565020714236,15.7477511311986,,0.326634259978281,0.732099368086445,0.996228892951395,1.74112954680561,0.856982167304226,0.800104250073945,2.92082024361678,2.75669756975612
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr5:100000-17500000,0,4,11,18,168,11.9987014367816,9.96515244608671,17400000,1153356,0,1.6094379124341,2.484906649788,2.94443897916644,5.12989871492307,2.56484946299391,2.39472228474509,16.671980821656,13.9581873783865,-Inf,1.38629436111989,2.39789527279837,2.89037175789616,5.12396397940326,2.48479843033095,2.29909425169995,16.6719807641848,13.9581865113519,,0.326634259978281,0.874591382923689,1.06138512980168,1.63392835422899,0.91019154170368,0.83251524176538,2.81372951179059,2.63606618283208
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr6:62178589-95680543,0,4,10,17,99,11.8285825955107,9.92138950532908,33501954,2201866,0,1.6094379124341,2.39789527279837,2.89037175789616,4.60517018598809,2.55167569672657,2.39072320629967,17.3271143533015,14.6048161948039,-Inf,1.38629436111989,2.30258509299405,2.83321334405622,4.59511985013459,2.47051885640037,2.29469298258946,17.3271143234525,14.6048157406438,,0.326634259978281,0.834032445247956,1.04141152477478,1.52499483819538,0.904428191899663,0.830599057914143,2.85227257650154,2.68135131957688
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr7:62500000-74715724,0,0,7,19,212,12.4289612306237,14.2576467579399,12215724,794527,0,0,2.07944154167984,2.99573227355399,5.36129216570943,2.5974136606058,2.72508080413119,16.3182346141668,13.5855035066287,-Inf,-Inf,1.94591014905531,2.94443897916644,5.35658627467201,2.52002933249097,2.65729337738081,16.3182345323051,13.585502248019,,,0.665729810578276,1.07991829952208,1.67832688312899,0.924270541332958,0.977308077460818,2.7922831655167,2.6090032129729
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr8:48135599-86500000,0,4,8,15,833,10.3127881496182,9.50225204058052,38364401,2267528,0,1.6094379124341,2.19722457733622,2.77258872223978,6.72623340235875,2.4259337804911,2.35158971422121,17.4626405563487,14.6342012503053,-Inf,1.38629436111989,2.07944154167984,2.70805020110221,6.72503364216684,2.33338469305159,2.25152882741616,17.4626405302829,14.6342008092965,,0.326634259978281,0.732099368086445,0.996228892951395,1.90583692802808,0.847319871452784,0.811609464326717,2.86006377209732,2.68336131047351
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:68270000-75427379,0,4,9,14,387,9.99222327055756,7.84251563277591,7157379,464555,0,1.6094379124341,2.30258509299405,2.70805020110221,5.96100533962327,2.39718804736955,2.17957141000952,15.7836545501834,13.0488373897109,-Inf,1.38629436111989,2.19722457733622,2.63905732961526,5.95842469302978,2.30180711750533,2.0595596544216,15.7836544104675,13.0488352371156,,0.326634259978281,0.787195008176644,0.970421781277365,1.78480613289032,0.833694517695068,0.722492199962051,2.75897487355331,2.56869887592447
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,0,4,10,15,243,10.7806685302801,7.98411270054964,114547721,7790063,0,1.6094379124341,2.39789527279837,2.77258872223978,5.4971682252932,2.46645992791027,2.19545776194224,18.5565020801536,15.8683596334743,-Inf,1.38629436111989,2.30258509299405,2.70805020110221,5.49306144334055,2.37775457935387,2.07745365470984,18.5565020714236,15.8683595051056,,0.326634259978281,0.834032445247956,0.996228892951395,1.7034857400508,0.866156588297492,0.731142939296392,2.92082024361678,2.76432715837639
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,0,5,11,17,114,11.5702246551724,8.37859508037267,17400000,1241282,0,1.79175946922805,2.484906649788,2.89037175789616,4.74493212836325,2.5313308947712,2.23842997358839,16.671980821656,14.0316560800908,-Inf,1.6094379124341,2.39789527279837,2.83321334405622,4.7361984483945,2.44843495805877,2.12568024893207,16.6719807641848,14.0316552744725,,0.475884995327111,0.874591382923689,1.04141152477478,1.55523479881416,0.895449027812622,0.754091868294321,2.81372951179059,2.64131586822945
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,0,5,11,17,83,11.8266217546594,8.51637956175572,33501954,2439130,0,1.79175946922805,2.484906649788,2.89037175789616,4.43081679884331,2.5515228356674,2.2530144783367,17.3271143533015,14.7071523862928,-Inf,1.6094379124341,2.39789527279837,2.83321334405622,4.4188406077966,2.47035307124572,2.14199131646493,17.3271143234525,14.7071519763106,,0.475884995327111,0.874591382923689,1.04141152477478,1.48587735575302,0.904361084248568,0.761735918079398,2.85227257650154,2.68833390446855
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,0,0,8,17,204,10.8454502573896,11.1266790976241,12215724,812626,0,0,2.19722457733622,2.89037175789616,5.32300997913841,2.47194384933148,2.49540790951404,16.3182346141668,13.6080274886636,-Inf,-Inf,2.07944154167984,2.83321334405622,5.31811999384422,2.38374566092642,2.40934574678702,16.3182345323051,13.6080262580859,,,0.732099368086445,1.04141152477478,1.67111985628275,0.868673057658752,0.879355236284494,2.7922831655167,2.61065978469825
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,0,4,10,14,729,10.5486442496522,8.17144562100819,38364401,2561897,0,1.6094379124341,2.39789527279837,2.70805020110221,6.59304453414244,2.44656804909562,2.21609492062731,17.4626405563487,14.7562589479999,-Inf,1.38629436111989,2.30258509299405,2.63905732961526,6.59167373200866,2.35599734452235,2.10064583581528,17.4626405302829,14.7562585576642,,0.326634259978281,0.834032445247956,0.970421781277365,1.88580729684475,0.856964138675951,0.742244838312798,2.86006377209732,2.69166730178641
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,0,0,5,13,517,8.83170487408869,9.93762958360127,7157379,489396,0,0,1.79175946922805,2.63905732961526,6.24997524225948,2.28561235493859,2.3922090992571,15.7836545501834,13.1009293000169,-Inf,-Inf,1.6094379124341,2.56494935746154,6.24804287450843,2.17834807345205,2.29632851975468,15.7836544104675,13.1009272566839,,,0.475884995327111,0.941938734748111,1.83226827463107,0.778566825080843,0.831311551738696,2.75897487355331,2.57268301065508
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,0,0,6,16,276,9.91164200464538,10.4696031625401,114547721,8513470,0,0,1.94591014905531,2.83321334405622,5.62401750618734,2.38983029307075,2.43970033268226,18.5565020801536,15.9571602904824,-Inf,-Inf,1.79175946922805,2.77258872223978,5.62040086571715,2.29371002630629,2.34847612182794,18.5565020714236,15.9571601730215,,,0.583198080782659,1.01978144053823,1.72640298978127,0.830170605445472,0.853766659019106,2.92082024361678,2.76990764216832
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr5:100000-17500000,0,5,11,17,156,12.0061495402299,11.5907288811398,17400000,1506444,0,1.79175946922805,2.484906649788,2.89037175789616,5.05624580534831,2.5654222871688,2.53296074003734,16.671980821656,14.2252631284227,-Inf,1.6094379124341,2.39789527279837,2.83321334405622,5.04985600724954,2.48541898021018,2.45020554416974,16.6719807641848,14.225262464608,,0.475884995327111,0.874591382923689,1.04141152477478,1.61935972946482,0.910441249042893,0.896171916617083,2.81372951179059,2.65501943078123
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr6:62178589-95680543,0,1,10,16,123,11.2758734311437,11.3007425101693,33501954,2760656,0,0.693147180559945,2.39789527279837,2.83321334405622,4.82028156560504,2.50763582643583,2.5096596272368,17.3271143533015,14.8309792528437,-Inf,0,2.30258509299405,2.77258872223978,4.81218435537242,2.42266534856522,2.4248684324241,17.3271143234525,14.8309788906111,,-Inf,0.834032445247956,1.01978144053823,1.57115110896884,0.884868317795175,0.885777268247134,2.85227257650154,2.69671816143005
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr7:62500000-74715724,0,0,6,20,357,12.9696437967983,17.3287309858197,12215724,1064654,0,0,1.94591014905531,3.04452243772342,5.8805329864007,2.63688667521998,2.90846982791216,16.3182346141668,13.8781613609826,-Inf,-Inf,1.79175946922805,2.99573227355399,5.87773578177964,2.56261153432734,2.85236587460777,16.3182345323051,13.8781604217108,,,0.583198080782659,1.09718870036495,1.7711716166257,0.941026869108473,1.04814878135334,2.7922831655167,2.63031641183631
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr8:48135599-86500000,0,0,6,16,1027,9.87731699499231,10.8804067959963,38364401,2839867,0,0,1.94591014905531,2.83321334405622,6.93537044601511,2.38667961129211,2.47489055543548,17.4626405563487,14.859268130184,-Inf,-Inf,1.79175946922805,2.77258872223978,6.93439720992856,2.29024091566959,2.38696363006673,17.4626405302829,14.8592677780549,,,0.583198080782659,1.01978144053823,1.93649413000757,0.828657015381831,0.870022110569785,2.86006377209732,2.69862376338209
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr4:68270000-75427379,0,0,7,14,589,10.0305241625461,10.26962046237,7157379,571742,0,0,2.07944154167984,2.70805020110221,6.38012253689976,2.40066635367266,2.42211065067627,15.7836545501834,13.2564448686968,-Inf,-Inf,1.94591014905531,2.63905732961526,6.37842618365159,2.30563286008455,2.32919006730529,15.7836544104675,13.2564431196577,,,0.665729810578276,0.970421781277365,1.85292138724783,0.835355198453606,0.845520596548454,2.75897487355331,2.58448370742146
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr4:75452279-190000000,0,0,7,16,435,10.5975982097453,10.1339265838233,114547721,9498749,0,0,2.07944154167984,2.83321334405622,6.07764224334903,2.4507980257903,2.40999689586705,18.5565020801536,16.0666707689661,-Inf,-Inf,1.94591014905531,2.77258872223978,6.07534603108868,2.3606273914577,2.31588886248665,18.5565020714236,16.0666706636891,,,0.665729810578276,1.01978144053823,1.80423894745445,0.858927427545314,0.839793571722839,2.92082024361678,2.77674698116574
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr5:100000-17500000,0,0,7,15,111,10.3372496551724,9.90515254447887,17400000,1407684,0,0,2.07944154167984,2.77258872223978,4.71849887129509,2.42809373406603,2.38923538804533,16.671980821656,14.1574570690798,-Inf,-Inf,1.94591014905531,2.70805020110221,4.70953020131233,2.33575384290275,2.29305508078698,16.6719807641848,14.1574563586934,,,0.665729810578276,0.996228892951395,1.54958815810917,0.848334683943884,0.829885024863748,2.81372951179059,2.65024143644365
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr6:62178589-95680543,0,2,9,18,109,11.381528074452,10.5004175797475,33501954,2942704,0,1.09861228866811,2.30258509299405,2.94443897916644,4.70048036579242,2.51620569053222,2.44238334599235,17.3271143533015,14.8948397843389,-Inf,0.693147180559945,2.19722457733622,2.89037175789616,4.69134788222914,2.43199169687643,2.35141502587245,17.3271143234525,14.8948394445155,,-0.366512920581664,0.787195008176644,1.06138512980168,1.54571993609976,0.888710549984782,0.855017285612446,2.85227257650154,2.70101480695411
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr7:62500000-74715724,0,0,6,16,297,10.578516426861,13.233883965699,12215724,986333,0,0,1.94591014905531,2.83321334405622,5.6970934865054,2.44915134881314,2.65562531693287,16.3182346141668,13.801750318618,-Inf,-Inf,1.79175946922805,2.77258872223978,5.6937321388027,2.35882519229355,2.58278050765805,16.3182345323051,13.8017493047622,,,0.583198080782659,1.01978144053823,1.73936594503815,0.858163695218413,0.94886653476092,2.7922831655167,2.62479534534428
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr8:48135599-86500000,0,0,7,14,1275,10.0864335924338,10.3032655203782,38364401,3048054,0,0,2.07944154167984,2.70805020110221,7.15148546390474,2.40572216194428,2.4250916680747,17.4626405563487,14.9300142402453,-Inf,-Inf,1.94591014905531,2.63905732961526,7.15070145759253,2.3111913122639,2.33246088580219,17.4626405302829,14.9300139121672,,,0.665729810578276,0.970421781277365,1.96721045785084,0.837763111190818,0.846923884382117,2.86006377209732,2.703373543377
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr4:68270000-75427379,0,3,8,13,339,9.47306479089622,8.5573526700693,7157379,432536,0,1.38629436111989,2.19722457733622,2.63905732961526,5.82894561761021,2.34880670324148,2.25731077135785,15.7836545501834,12.9774231508279,-Inf,1.09861228866811,2.07944154167984,2.56494935746154,5.82600010738045,2.24845248640302,2.14679087480532,15.7836544104675,12.9774208388843,,0.0940478276166991,0.732099368086445,0.941938734748111,1.76233067696849,0.810242195763649,0.763974110708429,2.75897487355331,2.56321098882658
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr4:75452279-190000000,0,3,9,15,276,10.417073788836,9.16352812398153,114547721,7298744,0,1.38629436111989,2.30258509299405,2.77258872223978,5.62401750618734,2.43510993574031,2.31880563816822,18.5565020801536,15.8032129735308,-Inf,1.09861228866811,2.19722457733622,2.70805020110221,5.62040086571715,2.34344617047881,2.21523127090204,18.5565020714236,15.803212836521,,0.0940478276166991,0.787195008176644,0.996228892951395,1.72640298978127,0.851622568404338,0.795356809289082,2.92082024361678,2.76021326344492
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr5:100000-17500000,0,4,9,17,142,11.6055677011494,9.84726719188269,17400000,1188639,0,1.6094379124341,2.30258509299405,2.89037175789616,4.96284463025991,2.53413859740036,2.38391317654558,16.671980821656,13.9883203543856,-Inf,1.38629436111989,2.19722457733622,2.83321334405622,4.95582705760126,2.45148495719855,2.28719397424126,16.6719807641848,13.9883195130877,,0.326634259978281,0.787195008176644,1.04141152477478,1.60056406759735,0.896693945928199,0.827325727465509,2.81372951179059,2.63822266088247
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr6:62178589-95680543,0,5,10,18,123,12.0529345840544,10.0824088436335,33501954,2370065,0,1.79175946922805,2.39789527279837,2.94443897916644,4.82028156560504,2.56901298083004,2.40535906235023,17.3271143533015,14.6784283608248,-Inf,1.6094379124341,2.30258509299405,2.89037175789616,4.81218435537242,2.48930816423351,2.31079220667651,17.3271143234525,14.6784279388956,,0.475884995327111,0.834032445247956,1.06138512980168,1.57115110896884,0.912004826180998,0.83759041235416,2.85227257650154,2.68637892882088
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr7:62500000-74715724,0,0,7,19,339,12.5897701192332,15.456163786752,12215724,832530,0,0,2.07944154167984,2.99573227355399,5.82894561761021,2.60931731258461,2.8007001053123,16.3182346141668,13.6322257373807,-Inf,-Inf,1.94591014905531,2.94443897916644,5.82600010738045,2.53288458889299,2.73800787438296,16.3182345323051,13.6322245362235,,,0.665729810578276,1.07991829952208,1.76233067696849,0.929358806970455,1.00723060282376,2.7922831655167,2.61243644121184
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr8:48135599-86500000,0,3,9,15,664,10.1114751146512,9.38778852400662,38364401,2389123,0,1.38629436111989,2.30258509299405,2.77258872223978,6.49978704065585,2.40797836843387,2.34063093587347,17.4626405563487,14.6864373295235,-Inf,1.09861228866811,2.19722457733622,2.70805020110221,6.49828214947643,2.31367092888275,2.2394097515321,17.4626405302829,14.68643691096,,0.0940478276166991,0.787195008176644,0.996228892951395,1.8715378572763,0.838835409878716,0.806212327363415,2.86006377209732,2.6869244087544
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr4:68270000-75427379,0,0,5,10,488,7.61113558468819,8.93225257130469,7157379,443261,0,0,1.79175946922805,2.39789527279837,6.19236248947487,2.15305620111187,2.29578729737742,15.7836545501834,13.001916296328,-Inf,-Inf,1.6094379124341,2.30258509299405,6.19031540585315,2.02961238343327,2.18966861070583,15.7836544104675,13.0019140403234,,,0.475884995327111,0.834032445247956,1.82298603949421,0.707844830700004,0.783750213066081,2.75897487355331,2.56509658049472
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr4:75452279-190000000,0,0,6,15,478,9.3607295862307,9.67273440454634,114547721,8346998,0,0,1.94591014905531,2.77258872223978,6.17170059741091,2.33802265773307,2.36769230282376,18.5565020801536,15.9374126310293,-Inf,-Inf,1.79175946922805,2.70805020110221,6.16961073249146,2.23652323469864,2.26931104142102,18.5565020714236,15.9374125112258,,,0.583198080782659,0.996228892951395,1.81963574556907,0.804922532702727,0.819476279444121,2.92082024361678,2.76866933341186
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr5:100000-17500000,0,5,11,20,225,13.7418570114943,11.6128088444722,17400000,1723994,0,1.79175946922805,2.484906649788,3.04452243772342,5.42053499927229,2.69069086332338,2.53471287255314,16.671980821656,14.3601548299696,-Inf,1.6094379124341,2.39789527279837,2.99573227355399,5.41610040220442,2.62044643133675,2.45210869965042,16.6719807641848,14.3601542499213,,0.475884995327111,0.874591382923689,1.09718870036495,1.68937607351134,0.963344696897639,0.896948348107045,2.81372951179059,2.66445730520036
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr6:62178589-95680543,0,4,10,15,144,10.9128931405016,10.5207669512166,33501954,2763771,0,1.6094379124341,2.39789527279837,2.77258872223978,4.97673374242057,2.47762127078636,2.44415122867813,17.3271143533015,14.8321069713211,-Inf,1.38629436111989,2.30258509299405,2.70805020110221,4.969813299576,2.38994494713777,2.35335110876023,17.3271143234525,14.8321066094967,,0.326634259978281,0.834032445247956,0.996228892951395,1.60338227392527,0.871270331007729,0.855840316106063,2.85227257650154,2.69679419660084
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr7:62500000-74715724,0,0,7,17,271,11.2696493470219,13.693582921325,12215724,1012156,0,0,2.07944154167984,2.89037175789616,5.605802066296,2.50712868023964,2.68741086251084,16.3182346141668,13.8275942551368,-Inf,-Inf,1.94591014905531,2.83321334405622,5.6021188208797,2.42211321372753,2.61692732319729,16.3182345323051,13.8275932671473,,,0.665729810578276,1.04141152477478,1.72314488705205,0.884640387939151,0.962000852125815,2.7922831655167,2.62666610791166
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr8:48135599-86500000,0,0,6,14,1047,9.03631251795121,10.1673855757292,38364401,2690455,0,0,1.94591014905531,2.70805020110221,6.95463886488099,2.30620976771157,2.41299752800666,17.4626405563487,14.8052212539403,-Inf,-Inf,1.79175946922805,2.63905732961526,6.95368421087054,2.20125118388099,2.31918510481206,17.4626405302829,14.805220882256,,,0.583198080782659,0.970421781277365,1.93927162140565,0.789025918650275,0.84121587605038,2.86006377209732,2.69497988087867
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr4:68270000-75427379,0,0,6,13,461,8.59244103183582,8.64385442559244,7157379,503857,0,0,1.94591014905531,2.63905732961526,6.13556489108174,2.26097539580038,2.26632086538878,15.7836545501834,13.1300497613239,-Inf,-Inf,1.79175946922805,2.56494935746154,6.13339804299665,2.15088286697007,2.15684859740987,15.7836544104675,13.1300477766358,,,0.583198080782659,0.941938734748111,1.81374892637976,0.765878393651798,0.768648173663879,2.75897487355331,2.57490332704653
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr4:75452279-190000000,0,2,7,14,341,8.97594155539768,8.75076980538133,114547721,8290100,0,1.09861228866811,2.07944154167984,2.70805020110221,5.8348107370626,2.30017634983989,2.27734623629111,18.5565020801536,15.9305727103907,-Inf,0.693147180559945,1.94591014905531,2.63905732961526,5.83188247728352,2.19454783755122,2.16914167425757,18.5565020714236,15.9305725897649,,-0.366512920581664,0.665729810578276,0.970421781277365,1.76333984314589,0.78597602874712,0.774331547488283,2.92082024361678,2.7682400673918
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr5:100000-17500000,0,0,5,10,150,6.68534586206897,7.76230598259036,17400000,963897,0,0,1.79175946922805,2.39789527279837,5.01727983681492,2.03931538080142,2.17045911032846,16.671980821656,13.7787407588659,-Inf,-Inf,1.6094379124341,2.30258509299405,5.01063529409626,1.89991794624909,2.04927945275598,16.6719807641848,13.7787397214112,,,0.475884995327111,0.834032445247956,1.61156271226651,0.641810699055158,0.717488244903975,2.81372951179059,2.62312680432114
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr6:62178589-95680543,0,2,7,14,111,9.01414439886103,8.75487087177966,33501954,2428981,0,1.09861228866811,2.07944154167984,2.70805020110221,4.71849887129509,2.30399853350232,2.2777667368557,17.3271143533015,14.7029827974999,-Inf,0.693147180559945,1.94591014905531,2.63905732961526,4.70953020131233,2.19879494353897,2.1696102165462,17.3271143234525,14.7029823858047,,-0.366512920581664,0.665729810578276,0.970421781277365,1.54958815810917,0.787909457355997,0.774547527706668,2.85227257650154,2.68805035659471
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr7:62500000-74715724,0,0,10,23,252,14.9386874654339,16.032164999289,12215724,1292178,0,0,2.39789527279837,3.17805383034795,5.53338948872752,2.76874932777816,2.83510361514929,16.3182346141668,14.0718404986199,-Inf,-Inf,2.30258509299405,3.13549421592915,5.52942908751142,2.70395432212602,2.77459701672131,16.3182345323051,14.071839724733,,,0.834032445247956,1.14278680629477,1.71008457105669,0.994715265333161,1.02050551745354,2.7922831655167,2.64417561771242
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr8:48135599-86500000,0,3,7,14,979,9.22063628727059,9.18029397863019,38364401,2836737,0,1.38629436111989,2.07944154167984,2.70805020110221,6.88755257166462,2.32440884186598,2.32045388876339,17.4626405563487,14.8581653584513,-Inf,1.09861228866811,1.94591014905531,2.63905732961526,6.88653164253051,2.22144404682186,2.21705922793557,17.4626405302829,14.8581650059336,,0.0940478276166991,0.665729810578276,0.970421781277365,1.92956756822863,0.798157455960651,0.796181645629411,2.86006377209732,2.69854954619586
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr4:68270000-75427379,0,4,8,13,206,9.34149931140995,7.51818927923449,7157379,411968,0,1.6094379124341,2.19722457733622,2.63905732961526,5.33271879326537,2.33616485967212,2.14220379234295,15.7836545501834,12.9287033827823,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,5.32787616878958,2.23446676520475,2.01732532163199,15.7836544104675,12.9287009554123,,0.326634259978281,0.732099368086445,0.941938734748111,1.67295269137445,0.804002615798881,0.701772535818513,2.75897487355331,2.55944972025106
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr4:75452279-190000000,0,5,9,15,278,10.4883526316512,8.27362261177112,114547721,7084042,0,1.79175946922805,2.30258509299405,2.77258872223978,5.63121178182137,2.44133370748686,2.22717409199605,18.5565020801536,15.7733553478834,-Inf,1.6094379124341,2.19722457733622,2.70805020110221,5.62762111369064,2.35026536828855,2.11307245565878,18.5565020714236,15.773355206721,,0.475884995327111,0.787195008176644,0.996228892951395,1.72768681532471,0.854528244456762,0.748143028466643,2.92082024361678,2.75832213717322
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr5:100000-17500000,0,3,8,14,77,9.47654637931035,7.86212279600457,17400000,985143,0,1.38629436111989,2.19722457733622,2.70805020110221,4.35670882668959,2.34913908062242,2.18178632914762,16.671980821656,13.8005431023625,-Inf,1.09861228866811,2.07944154167984,2.63905732961526,4.34380542185368,2.24881994391146,2.06205664580476,16.6719807641848,13.8005420872819,,0.0940478276166991,0.732099368086445,0.970421781277365,1.46875078923747,0.810405609261478,0.723703856509756,2.81372951179059,2.62470787307875
