sequenceID,fold
344_chr17,9
344_chr2,12
344_chr3,16
344_chr4,17
345_chr1,1
345_chr11,3
345_chr17,9
345_chr2,12
345_chr3,16
345_chr4,17
346_chr1,1
346_chr11,3
346_chr17,9
346_chr2,12
346_chr3,16
346_chr4,17
347_chr1,1
347_chr11,3
347_chr17,9
347_chr2,12
347_chr3,16
347_chr4,17
348_chr1,1
348_chr11,3
348_chr13,5
348_chr14,6
348_chr17,9
348_chr2,12
348_chr3,16
348_chr4,17
349_chr1,1
349_chr11,3
349_chr17,9
349_chr2,12
349_chr3,16
349_chr4,17
34_chr1,1
34_chr11,3
34_chr17,9
34_chr2,12
34_chr3,16
34_chr4,17
350_chr1,1
350_chr11,3
350_chr17,9
350_chr2,12
350_chr3,16
350_chr4,17
351_chr1,1
351_chr11,3
351_chr17,9
351_chr2,12
351_chr3,16
351_chr4,17
352_chr1,1
352_chr11,3
352_chr17,9
352_chr2,12
352_chr3,16
352_chr4,17
353_chr1,1
353_chr11,3
353_chr17,9
353_chr2,12
353_chr3,16
353_chr4,17
354_chr1,1
354_chr11,3
354_chr17,9
354_chr2,12
354_chr3,16
354_chr4,17
355_chr1,1
355_chr11,3
355_chr17,9
355_chr2,12
355_chr3,16
355_chr4,17
356_chr1,1
356_chr11,3
356_chr17,9
356_chr2,12
356_chr3,16
356_chr4,17
357_chr1,1
357_chr11,3
357_chr13,5
357_chr17,9
357_chr2,12
357_chr3,16
357_chr4,17
357_chrX,23
358_chr1,1
358_chr11,3
358_chr12,4
358_chr17,9
358_chr2,12
358_chr3,16
358_chr4,17
358_chr6,19
358_chrX,23
359_chr1,1
359_chr11,3
359_chr17,9
359_chr2,12
359_chr3,16
359_chr4,17
35_chr1,1
35_chr11,3
35_chr17,9
35_chr2,12
35_chr22,15
35_chr3,16
35_chr4,17
35_chr7,20
360_chr1,1
360_chr11,3
360_chr17,9
360_chr2,12
360_chr3,16
360_chr4,17
360_chr5,18
360_chrX,23
361_chr1,1
361_chr11,3
361_chr17,9
361_chr2,12
361_chr3,16
361_chr4,17
362_chr1,1
362_chr11,3
362_chr17,9
362_chr19,11
362_chr2,12
362_chr3,16
362_chr4,17
362_chr8,21
363_chr1,1
363_chr11,3
363_chr17,9
363_chr2,12
363_chr3,16
363_chr4,17
364_chr1,1
364_chr11,3
364_chr17,9
364_chr2,12
364_chr3,16
365_chr1,1
365_chr11,3
365_chr17,9
365_chr2,12
365_chr3,16
365_chr4,17
365_chrX,23
366_chr1,1
366_chr11,3
366_chr17,9
366_chr2,12
366_chr3,16
366_chr4,17
367_chr1,1
367_chr11,3
367_chr17,9
367_chr2,12
367_chr3,16
367_chr4,17
368_chr11,3
368_chr17,9
368_chr2,12
368_chr9,22
369_chr1,1
369_chr11,3
369_chr16,8
369_chr17,9
369_chr19,11
369_chr2,12
369_chr3,16
369_chr4,17
36_chr1,1
36_chr11,3
36_chr17,9
36_chr2,12
36_chr3,16
36_chr4,17
371_chr1,1
371_chr10,2
371_chr11,3
371_chr14,6
371_chr16,8
371_chr17,9
371_chr2,12
371_chr3,16
371_chr4,17
371_chr9,22
373_chr1,1
373_chr11,3
373_chr13,5
373_chr14,6
373_chr17,9
373_chr2,12
373_chr3,16
373_chr4,17
373_chrX,23
375_chr1,1
375_chr12,4
375_chr14,6
375_chr17,9
375_chr2,12
375_chr3,16
375_chr4,17
375_chr7,20
376_chr1,1
376_chr11,3
376_chr17,9
376_chr2,12
376_chr3,16
376_chr4,17
377_chr1,1
377_chr11,3
377_chr17,9
377_chr2,12
377_chr3,16
377_chr4,17
377_chrX,23
378_chr1,1
378_chr10,2
378_chr11,3
378_chr17,9
378_chr2,12
378_chr3,16
378_chr4,17
378_chr7,20
379_chr1,1
379_chr11,3
379_chr17,9
379_chr2,12
379_chr3,16
379_chr4,17
379_chr5,18
379_chrX,23
37_chr1,1
37_chr11,3
37_chr17,9
37_chr2,12
37_chr3,16
37_chr4,17
380_chr1,1
380_chr11,3
380_chr12,4
380_chr17,9
380_chr19,11
380_chr2,12
380_chr3,16
380_chr4,17
381_chr1,1
381_chr11,3
381_chr12,4
381_chr17,9
381_chr2,12
381_chr3,16
381_chr4,17
382_chr1,1
382_chr11,3
382_chr17,9
382_chr2,12
382_chr3,16
382_chr4,17
383_chr1,1
383_chr11,3
383_chr17,9
383_chr2,12
383_chr3,16
383_chr4,17
383_chrX,23
384_chr1,1
384_chr11,3
384_chr17,9
384_chr2,12
384_chr3,16
384_chr4,17
385_chr1,1
385_chr11,3
385_chr17,9
385_chr2,12
385_chr3,16
385_chr4,17
386_chr1,1
386_chr11,3
386_chr17,9
386_chr2,12
386_chr3,16
386_chr4,17
387_chr1,1
387_chr11,3
387_chr14,6
387_chr17,9
387_chr2,12
387_chr3,16
387_chr4,17
387_chr5,18
388_chr1,1
388_chr11,3
388_chr17,9
388_chr2,12
388_chr3,16
388_chr4,17
389_chr1,1
389_chr11,3
389_chr17,9
389_chr2,12
389_chr3,16
389_chr4,17
38_chr1,1
38_chr17,9
38_chr2,12
38_chr3,16
38_chr4,17
390_chr1,1
390_chr11,3
390_chr17,9
390_chr2,12
390_chr3,16
390_chr4,17
391_chr1,1
391_chr11,3
391_chr17,9
391_chr2,12
391_chr3,16
391_chr4,17
392_chr1,1
392_chr11,3
392_chr17,9
392_chr2,12
392_chr3,16
392_chr4,17
393_chr1,1
393_chr11,3
393_chr17,9
393_chr2,12
393_chr3,16
393_chr4,17
394_chr1,1
394_chr11,3
394_chr17,9
394_chr2,12
394_chr3,16
394_chr4,17
395_chr1,1
395_chr11,3
395_chr17,9
395_chr2,12
395_chr3,16
395_chr4,17
396_chr1,1
396_chr11,3
396_chr17,9
396_chr2,12
396_chr3,16
396_chr4,17
397_chr1,1
397_chr11,3
397_chr17,9
397_chr2,12
397_chr3,16
397_chr4,17
398_chr1,1
398_chr11,3
398_chr17,9
398_chr2,12
398_chr3,16
398_chr4,17
399_chr1,1
399_chr11,3
399_chr17,9
399_chr2,12
399_chr3,16
399_chr4,17
39_chr1,1
39_chr11,3
39_chr17,9
39_chr18,10
39_chr2,12
39_chr20,13
39_chr3,16
39_chr4,17
39_chr7,20
39_chr8,21
400_chr1,1
400_chr11,3
400_chr17,9
400_chr2,12
400_chr3,16
400_chr4,17
401_chr1,1
401_chr11,3
401_chr17,9
401_chr2,12
401_chr3,16
401_chr4,17
402_chr1,1
402_chr11,3
402_chr17,9
402_chr2,12
402_chr3,16
402_chr4,17
403_chr1,1
403_chr11,3
403_chr17,9
403_chr2,12
403_chr3,16
403_chr4,17
405_chr1,1
405_chr11,3
405_chr17,9
405_chr2,12
405_chr3,16
405_chr4,17
406_chr1,1
406_chr11,3
406_chr17,9
406_chr2,12
406_chr3,16
406_chr4,17
407_chr1,1
407_chr11,3
407_chr17,9
407_chr2,12
407_chr3,16
407_chr4,17
408_chr1,1
408_chr11,3
408_chr17,9
408_chr2,12
408_chr3,16
408_chr4,17
409_chr1,1
409_chr11,3
409_chr17,9
409_chr2,12
409_chr3,16
409_chr4,17
40_chr1,1
40_chr11,3
40_chr17,9
40_chr2,12
40_chr3,16
40_chr4,17
410_chr1,1
410_chr11,3
410_chr17,9
410_chr2,12
410_chr3,16
410_chr4,17
411_chr1,1
411_chr11,3
411_chr17,9
411_chr2,12
411_chr3,16
411_chr4,17
412_chr1,1
412_chr11,3
412_chr17,9
412_chr2,12
412_chr3,16
412_chr4,17
413_chr1,1
413_chr11,3
413_chr17,9
413_chr2,12
413_chr3,16
413_chr4,17
414_chr1,1
414_chr11,3
414_chr17,9
414_chr2,12
414_chr3,16
414_chr4,17
415_chr1,1
415_chr11,3
415_chr17,9
415_chr2,12
415_chr3,16
415_chr4,17
416_chr1,1
416_chr11,3
416_chr17,9
416_chr2,12
416_chr3,16
416_chr4,17
417_chr1,1
417_chr11,3
417_chr17,9
417_chr2,12
417_chr3,16
417_chr4,17
418_chr1,1
418_chr11,3
418_chr17,9
418_chr2,12
418_chr3,16
418_chr4,17
419_chr1,1
419_chr11,3
419_chr17,9
419_chr2,12
419_chr3,16
419_chr4,17
41_chr1,1
41_chr11,3
41_chr17,9
41_chr2,12
41_chr3,16
41_chr4,17
420_chr1,1
420_chr11,3
420_chr17,9
420_chr2,12
420_chr3,16
420_chr4,17
421_chr1,1
421_chr11,3
421_chr17,9
421_chr2,12
421_chr3,16
421_chr4,17
421_chr5,18
422_chr1,1
422_chr11,3
422_chr17,9
422_chr2,12
422_chr3,16
422_chr4,17
423_chr1,1
423_chr11,3
423_chr17,9
423_chr2,12
423_chr3,16
423_chr4,17
424_chr1,1
424_chr11,3
424_chr17,9
424_chr2,12
424_chr3,16
424_chr4,17
425_chr1,1
425_chr11,3
425_chr17,9
425_chr2,12
425_chr3,16
425_chr4,17
427_chr1,1
427_chr11,3
427_chr17,9
427_chr2,12
427_chr3,16
427_chr4,17
428_chr1,1
428_chr11,3
428_chr17,9
428_chr2,12
428_chr3,16
428_chr4,17
429_chr1,1
429_chr11,3
429_chr17,9
429_chr2,12
429_chr3,16
429_chr4,17
429_chr5,18
429_chr6,19
42_chr1,1
42_chr11,3
42_chr17,9
42_chr2,12
42_chr3,16
42_chr4,17
430_chr1,1
430_chr11,3
430_chr17,9
430_chr2,12
430_chr3,16
430_chr4,17
431_chr1,1
431_chr11,3
431_chr17,9
431_chr2,12
431_chr3,16
431_chr4,17
432_chr1,1
432_chr11,3
432_chr17,9
432_chr2,12
432_chr3,16
432_chr4,17
433_chr1,1
433_chr11,3
433_chr17,9
433_chr2,12
433_chr3,16
433_chr4,17
434_chr1,1
434_chr11,3
434_chr17,9
434_chr2,12
434_chr3,16
434_chr4,17
435_chr1,1
435_chr11,3
435_chr17,9
435_chr2,12
435_chr3,16
435_chr4,17
436_chr1,1
436_chr11,3
436_chr17,9
436_chr2,12
436_chr3,16
436_chr4,17
437_chr1,1
437_chr11,3
437_chr17,9
437_chr2,12
437_chr3,16
437_chr4,17
438_chr1,1
438_chr11,3
438_chr17,9
438_chr2,12
438_chr3,16
438_chr4,17
439_chr1,1
439_chr11,3
439_chr17,9
439_chr2,12
439_chr3,16
439_chr4,17
43_chr1,1
43_chr11,3
43_chr17,9
43_chr2,12
43_chr3,16
43_chr4,17
440_chr1,1
440_chr11,3
440_chr2,12
440_chr3,16
440_chr4,17
441_chr1,1
441_chr11,3
441_chr17,9
441_chr2,12
441_chr3,16
441_chr4,17
442_chr1,1
442_chr11,3
442_chr17,9
442_chr2,12
442_chr3,16
442_chr4,17
443_chr1,1
443_chr11,3
443_chr17,9
443_chr2,12
443_chr3,16
443_chr4,17
444_chr1,1
444_chr11,3
444_chr17,9
444_chr2,12
444_chr3,16
444_chr4,17
445_chr1,1
445_chr11,3
445_chr17,9
445_chr2,12
445_chr3,16
445_chr4,17
446_chr1,1
446_chr10,2
446_chr11,3
446_chr17,9
446_chr2,12
446_chr3,16
446_chr4,17
446_chr8,21
446_chr9,22
447_chr1,1
447_chr11,3
447_chr17,9
447_chr2,12
447_chr3,16
447_chr4,17
448_chr1,1
448_chr11,3
448_chr17,9
448_chr2,12
448_chr3,16
448_chr4,17
449_chr1,1
449_chr11,3
449_chr17,9
449_chr2,12
449_chr3,16
449_chr4,17
44_chr1,1
44_chr11,3
44_chr17,9
44_chr19,11
44_chr2,12
44_chr3,16
44_chr4,17
44_chr5,18
44_chr7,20
450_chr1,1
450_chr11,3
450_chr17,9
450_chr2,12
450_chr3,16
450_chr4,17
451_chr1,1
451_chr11,3
451_chr17,9
451_chr2,12
451_chr3,16
451_chr4,17
452_chr1,1
452_chr11,3
452_chr17,9
452_chr2,12
452_chr3,16
452_chr4,17
453_chr1,1
453_chr11,3
453_chr17,9
453_chr2,12
453_chr3,16
453_chr4,17
454_chr1,1
454_chr11,3
454_chr17,9
454_chr2,12
454_chr3,16
454_chr4,17
455_chr1,1
455_chr11,3
455_chr17,9
455_chr2,12
455_chr3,16
455_chr4,17
456_chr1,1
456_chr11,3
456_chr17,9
456_chr2,12
456_chr3,16
456_chr4,17
457_chr1,1
457_chr11,3
457_chr17,9
457_chr2,12
457_chr3,16
457_chr4,17
458_chr1,1
458_chr11,3
458_chr17,9
458_chr2,12
458_chr3,16
458_chr4,17
459_chr1,1
459_chr11,3
459_chr17,9
459_chr2,12
459_chr3,16
459_chr4,17
45_chr1,1
45_chr11,3
45_chr17,9
45_chr2,12
45_chr3,16
45_chr4,17
460_chr1,1
460_chr11,3
460_chr17,9
460_chr2,12
460_chr3,16
460_chr4,17
462_chr1,1
462_chr11,3
462_chr17,9
462_chr2,12
462_chr3,16
462_chr4,17
463_chr1,1
463_chr11,3
463_chr17,9
463_chr2,12
463_chr3,16
463_chr4,17
464_chr1,1
464_chr11,3
464_chr17,9
464_chr2,12
464_chr3,16
464_chr4,17
465_chr1,1
465_chr11,3
465_chr17,9
465_chr2,12
465_chr3,16
465_chr4,17
466_chr1,1
466_chr11,3
466_chr17,9
466_chr2,12
466_chr3,16
466_chr4,17
468_chr1,1
468_chr11,3
468_chr17,9
468_chr2,12
468_chr3,16
468_chr4,17
469_chr1,1
469_chr11,3
469_chr17,9
469_chr2,12
469_chr3,16
469_chr4,17
46_chr1,1
46_chr11,3
46_chr17,9
46_chr2,12
46_chr3,16
46_chr4,17
470_chr1,1
470_chr11,3
470_chr17,9
470_chr2,12
470_chr3,16
470_chr4,17
470_chr9,22
471_chr1,1
471_chr11,3
471_chr17,9
471_chr2,12
471_chr3,16
471_chr4,17
472_chr1,1
472_chr11,3
472_chr17,9
472_chr2,12
472_chr3,16
472_chr4,17
473_chr1,1
473_chr11,3
473_chr17,9
473_chr2,12
473_chr3,16
473_chr4,17
474_chr1,1
474_chr11,3
474_chr17,9
474_chr2,12
474_chr3,16
474_chr4,17
475_chr1,1
475_chr11,3
475_chr17,9
475_chr2,12
475_chr3,16
475_chr4,17
476_chr1,1
476_chr11,3
476_chr17,9
476_chr2,12
476_chr3,16
476_chr4,17
477_chr1,1
477_chr11,3
477_chr17,9
477_chr2,12
477_chr3,16
477_chr4,17
478_chr1,1
478_chr11,3
478_chr17,9
478_chr2,12
478_chr3,16
478_chr4,17
479_chr1,1
479_chr11,3
479_chr17,9
479_chr2,12
479_chr3,16
479_chr4,17
479_chr9,22
47_chr1,1
47_chr11,3
47_chr17,9
47_chr2,12
47_chr3,16
47_chr4,17
480_chr1,1
480_chr11,3
480_chr17,9
480_chr2,12
480_chr3,16
480_chr4,17
480_chr9,22
481_chr1,1
481_chr11,3
481_chr17,9
481_chr2,12
481_chr3,16
481_chr4,17
482_chr1,1
482_chr11,3
482_chr17,9
482_chr2,12
482_chr3,16
482_chr4,17
482_chr5,18
482_chr8,21
483_chr1,1
483_chr11,3
483_chr17,9
483_chr2,12
483_chr3,16
483_chr4,17
484_chr1,1
484_chr11,3
484_chr17,9
484_chr2,12
484_chr3,16
484_chr4,17
485_chr1,1
485_chr11,3
485_chr17,9
485_chr2,12
485_chr3,16
485_chr4,17
486_chr1,1
486_chr11,3
486_chr17,9
486_chr2,12
486_chr3,16
486_chr4,17
487_chr1,1
487_chr11,3
487_chr17,9
487_chr2,12
487_chr3,16
487_chr4,17
487_chr6,19
488_chr1,1
488_chr11,3
488_chr17,9
488_chr2,12
488_chr3,16
488_chr4,17
489_chr1,1
489_chr11,3
489_chr17,9
489_chr2,12
489_chr3,16
489_chr4,17
48_chr1,1
48_chr11,3
48_chr17,9
48_chr2,12
48_chr3,16
48_chr4,17
490_chr1,1
490_chr11,3
490_chr17,9
490_chr2,12
490_chr3,16
490_chr4,17
491_chr1,1
491_chr11,3
491_chr17,9
491_chr2,12
491_chr3,16
491_chr4,17
492_chr1,1
492_chr11,3
492_chr17,9
492_chr2,12
492_chr3,16
492_chr4,17
493_chr1,1
493_chr11,3
493_chr17,9
493_chr2,12
493_chr3,16
493_chr4,17
494_chr1,1
494_chr11,3
494_chr17,9
494_chr2,12
494_chr3,16
494_chr4,17
495_chr1,1
495_chr11,3
495_chr2,12
495_chr3,16
495_chr4,17
495_chr8,21
496_chr1,1
496_chr11,3
496_chr17,9
496_chr2,12
496_chr3,16
496_chr4,17
498_chr1,1
498_chr11,3
498_chr17,9
498_chr2,12
498_chr3,16
498_chr4,17
499_chr1,1
499_chr11,3
499_chr17,9
499_chr2,12
499_chr3,16
499_chr4,17
49_chr1,1
49_chr11,3
49_chr17,9
49_chr2,12
49_chr3,16
49_chr4,17
4_chr1,1
4_chr11,3
4_chr17,9
4_chr2,12
4_chr3,16
4_chr4,17
4_chr6,19
501_chr1,1
501_chr11,3
501_chr17,9
501_chr2,12
501_chr3,16
501_chr4,17
503_chr1,1
503_chr10,2
503_chr11,3
503_chr14,6
503_chr17,9
503_chr2,12
503_chr3,16
503_chr4,17
503_chr6,19
503_chr8,21
503_chrX,23
504_chr1,1
504_chr11,3
504_chr16,8
504_chr19,11
504_chr2,12
504_chr3,16
504_chr4,17
504_chr8,21
505_chr1,1
505_chr10,2
505_chr11,3
505_chr13,5
505_chr14,6
505_chr16,8
505_chr17,9
505_chr2,12
505_chr3,16
505_chr4,17
505_chr5,18
505_chr9,22
505_chrX,23
506_chr1,1
506_chr11,3
506_chr17,9
506_chr2,12
506_chr21,14
506_chr3,16
506_chr4,17
506_chr9,22
507_chr1,1
507_chr11,3
507_chr17,9
507_chr2,12
507_chr3,16
507_chr4,17
508_chr1,1
508_chr11,3
508_chr17,9
508_chr2,12
508_chr3,16
508_chr4,17
509_chr1,1
509_chr11,3
509_chr17,9
509_chr2,12
509_chr3,16
509_chr4,17
50_chr1,1
50_chr11,3
50_chr13,5
50_chr14,6
50_chr16,8
50_chr17,9
50_chr2,12
50_chr3,16
50_chr4,17
50_chr6,19
50_chr9,22
510_chr1,1
510_chr11,3
510_chr17,9
510_chr2,12
510_chr3,16
510_chr4,17
511_chr1,1
511_chr11,3
511_chr17,9
511_chr2,12
511_chr3,16
511_chr4,17
512_chr1,1
512_chr11,3
512_chr17,9
512_chr2,12
512_chr3,16
512_chr4,17
513_chr1,1
513_chr10,2
513_chr11,3
513_chr16,8
513_chr17,9
513_chr2,12
513_chr3,16
513_chr4,17
513_chr7,20
515_chr1,1
515_chr11,3
515_chr17,9
515_chr2,12
515_chr3,16
515_chr4,17
516_chr1,1
516_chr11,3
516_chr17,9
516_chr2,12
516_chr3,16
516_chr4,17
519_chr1,1
519_chr11,3
519_chr17,9
519_chr2,12
519_chr3,16
519_chr4,17
51_chr1,1
51_chr11,3
51_chr17,9
51_chr2,12
51_chr3,16
51_chr4,17
520_chr1,1
520_chr11,3
520_chr17,9
520_chr2,12
520_chr3,16
520_chr4,17
521_chr1,1
521_chr11,3
521_chr17,9
521_chr2,12
521_chr3,16
521_chr4,17
522_chr1,1
522_chr11,3
522_chr17,9
522_chr2,12
522_chr21,14
522_chr3,16
522_chr4,17
523_chr1,1
523_chr11,3
523_chr17,9
523_chr2,12
523_chr3,16
523_chr4,17
523_chr9,22
524_chr1,1
524_chr11,3
524_chr17,9
524_chr2,12
524_chr3,16
524_chr4,17
525_chr1,1
525_chr11,3
525_chr17,9
525_chr2,12
525_chr3,16
525_chr4,17
526_chr1,1
526_chr11,3
526_chr17,9
526_chr2,12
526_chr3,16
526_chr4,17
527_chr1,1
527_chr11,3
527_chr17,9
527_chr2,12
527_chr3,16
527_chr4,17
528_chr1,1
528_chr11,3
528_chr17,9
528_chr2,12
528_chr3,16
528_chr4,17
529_chr1,1
529_chr11,3
529_chr17,9
529_chr2,12
529_chr3,16
529_chr4,17
52_chr1,1
52_chr11,3
52_chr17,9
52_chr2,12
52_chr3,16
52_chr4,17
530_chr1,1
530_chr11,3
530_chr17,9
530_chr2,12
530_chr3,16
530_chr4,17
531_chr1,1
531_chr11,3
531_chr17,9
531_chr2,12
531_chr3,16
531_chr4,17
532_chr1,1
532_chr11,3
532_chr17,9
532_chr2,12
532_chr3,16
532_chr4,17
533_chr1,1
533_chr11,3
533_chr17,9
533_chr2,12
533_chr3,16
533_chr4,17
534_chr1,1
534_chr11,3
534_chr17,9
534_chr2,12
534_chr3,16
534_chr4,17
535_chr1,1
535_chr11,3
535_chr17,9
535_chr2,12
535_chr3,16
535_chr4,17
536_chr1,1
536_chr11,3
536_chr17,9
536_chr2,12
536_chr3,16
536_chr4,17
537_chr1,1
537_chr11,3
537_chr17,9
537_chr2,12
537_chr3,16
537_chr4,17
538_chr1,1
538_chr11,3
538_chr17,9
538_chr2,12
538_chr3,16
538_chr4,17
539_chr1,1
539_chr11,3
539_chr17,9
539_chr2,12
539_chr3,16
539_chr4,17
53_chr1,1
53_chr11,3
53_chr17,9
53_chr2,12
53_chr3,16
53_chr4,17
540_chr1,1
540_chr11,3
540_chr17,9
540_chr2,12
540_chr3,16
540_chr4,17
541_chr1,1
541_chr11,3
541_chr17,9
541_chr2,12
541_chr3,16
541_chr4,17
542_chr1,1
542_chr11,3
542_chr17,9
542_chr2,12
542_chr3,16
542_chr4,17
543_chr1,1
543_chr11,3
543_chr17,9
543_chr2,12
543_chr3,16
543_chr4,17
544_chr1,1
544_chr11,3
544_chr17,9
544_chr2,12
544_chr3,16
544_chr4,17
545_chr1,1
545_chr11,3
545_chr17,9
545_chr2,12
545_chr3,16
545_chr4,17
546_chr1,1
546_chr11,3
546_chr17,9
546_chr2,12
546_chr3,16
546_chr4,17
547_chr1,1
547_chr11,3
547_chr17,9
547_chr2,12
547_chr3,16
547_chr4,17
548_chr1,1
548_chr11,3
548_chr17,9
548_chr2,12
548_chr3,16
548_chr4,17
54_chr1,1
54_chr11,3
54_chr17,9
54_chr2,12
54_chr3,16
54_chr4,17
550_chr1,1
550_chr11,3
550_chr17,9
550_chr2,12
550_chr3,16
550_chr4,17
551_chr1,1
551_chr11,3
551_chr17,9
551_chr2,12
551_chr3,16
551_chr4,17
552_chr1,1
552_chr11,3
552_chr17,9
552_chr2,12
552_chr3,16
552_chr4,17
553_chr1,1
553_chr11,3
553_chr17,9
553_chr2,12
553_chr3,16
553_chr4,17
554_chr1,1
554_chr11,3
554_chr17,9
554_chr2,12
554_chr3,16
554_chr4,17
555_chr1,1
555_chr11,3
555_chr17,9
555_chr2,12
555_chr3,16
555_chr4,17
556_chr1,1
556_chr11,3
556_chr17,9
556_chr2,12
556_chr3,16
556_chr4,17
557_chr1,1
557_chr11,3
557_chr17,9
557_chr2,12
557_chr3,16
557_chr4,17
558_chr1,1
558_chr11,3
558_chr17,9
558_chr2,12
558_chr3,16
558_chr4,17
559_chr1,1
559_chr11,3
559_chr17,9
559_chr2,12
559_chr3,16
559_chr4,17
55_chr1,1
55_chr11,3
55_chr17,9
55_chr2,12
55_chr3,16
55_chr4,17
560_chr1,1
560_chr11,3
560_chr17,9
560_chr2,12
560_chr3,16
560_chr4,17
561_chr1,1
561_chr11,3
561_chr17,9
561_chr2,12
561_chr3,16
561_chr4,17
563_chr1,1
563_chr11,3
563_chr17,9
563_chr2,12
563_chr3,16
563_chr4,17
564_chr1,1
564_chr11,3
564_chr17,9
564_chr2,12
564_chr3,16
564_chr4,17
565_chr1,1
565_chr11,3
565_chr17,9
565_chr2,12
565_chr3,16
565_chr4,17
566_chr1,1
566_chr11,3
566_chr17,9
566_chr2,12
566_chr3,16
566_chr4,17
567_chr1,1
567_chr11,3
567_chr17,9
567_chr2,12
567_chr3,16
567_chr4,17
568_chr1,1
568_chr11,3
568_chr17,9
568_chr2,12
568_chr3,16
568_chr4,17
569_chr1,1
569_chr11,3
569_chr17,9
569_chr2,12
569_chr3,16
569_chr4,17
56_chr1,1
56_chr11,3
56_chr17,9
56_chr2,12
56_chr3,16
56_chr4,17
570_chr1,1
570_chr11,3
570_chr17,9
570_chr2,12
570_chr3,16
570_chr4,17
571_chr1,1
571_chr11,3
571_chr17,9
571_chr2,12
571_chr3,16
571_chr4,17
572_chr1,1
572_chr11,3
572_chr17,9
572_chr2,12
572_chr3,16
572_chr4,17
573_chr1,1
573_chr11,3
573_chr17,9
573_chr2,12
573_chr3,16
573_chr4,17
574_chr1,1
574_chr11,3
574_chr17,9
574_chr2,12
574_chr3,16
574_chr4,17
575_chr1,1
575_chr11,3
575_chr17,9
575_chr2,12
575_chr3,16
575_chr4,17
576_chr1,1
576_chr11,3
576_chr17,9
576_chr2,12
576_chr3,16
576_chr4,17
577_chr1,1
577_chr11,3
577_chr17,9
577_chr2,12
577_chr3,16
577_chr4,17
578_chr1,1
578_chr11,3
578_chr17,9
578_chr2,12
578_chr3,16
578_chr4,17
579_chr1,1
579_chr11,3
579_chr17,9
579_chr2,12
579_chr3,16
579_chr4,17
57_chr1,1
57_chr11,3
57_chr12,4
57_chr13,5
57_chr14,6
57_chr16,8
57_chr17,9
57_chr19,11
57_chr2,12
57_chr3,16
57_chr4,17
57_chr5,18
57_chr7,20
57_chr8,21
580_chr1,1
580_chr11,3
580_chr17,9
580_chr2,12
580_chr3,16
580_chr4,17
581_chr1,1
581_chr11,3
581_chr17,9
581_chr2,12
581_chr3,16
581_chr4,17
582_chr1,1
582_chr11,3
582_chr17,9
582_chr2,12
582_chr3,16
582_chr4,17
583_chr1,1
583_chr11,3
583_chr17,9
583_chr2,12
583_chr3,16
583_chr4,17
584_chr1,1
584_chr11,3
584_chr17,9
584_chr2,12
584_chr3,16
584_chr4,17
585_chr1,1
585_chr11,3
585_chr17,9
585_chr2,12
585_chr3,16
585_chr4,17
586_chr1,1
586_chr11,3
586_chr17,9
586_chr2,12
586_chr3,16
586_chr4,17
586_chr6,19
587_chr1,1
587_chr11,3
587_chr17,9
587_chr2,12
587_chr3,16
587_chr4,17
588_chr1,1
588_chr11,3
588_chr16,8
588_chr2,12
588_chr3,16
588_chr4,17
589_chr1,1
589_chr11,3
589_chr17,9
589_chr2,12
589_chr3,16
589_chr4,17
58_chr1,1
58_chr11,3
58_chr17,9
58_chr2,12
58_chr3,16
58_chr4,17
590_chr1,1
590_chr11,3
590_chr17,9
590_chr2,12
590_chr3,16
590_chr4,17
591_chr1,1
591_chr11,3
591_chr17,9
591_chr2,12
591_chr3,16
591_chr4,17
592_chr1,1
592_chr11,3
592_chr17,9
592_chr2,12
592_chr3,16
592_chr4,17
593_chr1,1
593_chr11,3
593_chr17,9
593_chr2,12
593_chr3,16
593_chr4,17
594_chr1,1
594_chr11,3
594_chr17,9
594_chr2,12
594_chr3,16
594_chr4,17
596_chr1,1
596_chr11,3
596_chr17,9
596_chr2,12
596_chr3,16
596_chr4,17
597_chr1,1
597_chr11,3
597_chr17,9
597_chr2,12
597_chr3,16
597_chr4,17
598_chr1,1
598_chr11,3
598_chr17,9
598_chr2,12
598_chr3,16
598_chr4,17
599_chr1,1
599_chr11,3
599_chr17,9
599_chr2,12
599_chr3,16
599_chr4,17
5_chr1,1
5_chr11,3
5_chr17,9
5_chr2,12
5_chr3,16
5_chr4,17
601_chr1,1
601_chr11,3
601_chr17,9
601_chr2,12
601_chr3,16
601_chr4,17
602_chr1,1
602_chr11,3
602_chr17,9
602_chr2,12
602_chr3,16
602_chr4,17
603_chr1,1
603_chr11,3
603_chr17,9
603_chr2,12
603_chr3,16
603_chr4,17
60_chr1,1
60_chr11,3
60_chr17,9
60_chr2,12
60_chr3,16
60_chr4,17
61_chr1,1
61_chr11,3
61_chr17,9
61_chr2,12
61_chr3,16
61_chr4,17
62_chr1,1
62_chr11,3
62_chr17,9
62_chr2,12
62_chr3,16
62_chr4,17
63_chr1,1
63_chr11,3
63_chr17,9
63_chr2,12
63_chr3,16
63_chr4,17
64_chr1,1
64_chr11,3
64_chr17,9
64_chr19,11
64_chr2,12
64_chr3,16
64_chr4,17
64_chrX,23
65_chr1,1
65_chr11,3
65_chr17,9
65_chr2,12
65_chr3,16
65_chr4,17
66_chr1,1
66_chr11,3
66_chr17,9
66_chr2,12
66_chr21,14
66_chr3,16
